Typhoon Name,Year,Region,Province,City/Municipality,Families,Person,Brgy,Dead,Injured/Ill,Missing,Totally,Partially,Total,Quantity,Cost,Type,Category
QUINTA,2020,4A,LAGUNA,CALAMBA CITY,325.0,1285.0,11.0,,,,0.0,14.0,14.0,,,,
QUINTA,2020,Car,APAYAO,CALANASAN,22.0,120.0,3.0,,,,2.0,0.0,2.0,0.0,458482,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,4B,ORIENTAL MINDORO,CALAPAN,7179.0,36521.0,12.0,,,,525.0,6654.0,7179.0,76.0,34200,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
QUINTA,2020,4A,BATANGAS,CALATAGAN,109.0,503.0,7.0,,,,,,,,,,
QUINTA,2020,4B,ROMBLON,CALATRAVA,16.0,74.0,2.0,,,,,,,,,,
QUINTA,2020,4A,QUEZON,CALAUAG,677.0,3396.0,29.0,,,,,,,,,,
QUINTA,2020,4A,LAGUNA,CALAUAN,17.0,67.0,5.0,,,,,,,,,,
QUINTA,2020,3,BULACAN,CALUMPIT,19005.0,76019.0,28.0,,,,,,,0.0,4000,['NOT SPECIFIED'],['NOT SPECIFIED']
QUINTA,2020,5,ALBAY,CAMALIG,1167.0,3744.0,4.0,,,,13.0,685.0,698.0,,,,
QUINTA,2020,5,CAMARINES SUR,CAMALIGAN,142.0,587.0,8.0,,,,3.0,76.0,79.0,,,,
QUINTA,2020,5,CAMARINES SUR,CANAMAN,685.0,3425.0,18.0,,,,7.0,678.0,685.0,,,,
QUINTA,2020,3,PAMPANGA,CANDABA,5411.0,21441.0,12.0,,,,,,,,,,
QUINTA,2020,4A,QUEZON,CANDELARIA,54.0,238.0,7.0,,,,1.0,35.0,36.0,,,,
QUINTA,2020,5,CAMARINES NORTE,CAPALONGA,21.0,86.0,5.0,,,,,,,,,,
QUINTA,2020,5,CAMARINES SUR,CARAMOAN,214.0,976.0,12.0,,,,5.0,60.0,65.0,,,,
QUINTA,2020,5,CATANDUANES,CARAMOAN,714.0,3460.0,26.0,0.0,1.0,0.0,13.0,77.0,90.0,,,,
QUINTA,2020,4A,RIZAL,CARDONA,1.0,5.0,1.0,,,,,,,,,,
QUINTA,2020,6,ILOILO,CARLES,240.0,1043.0,3.0,1.0,0.0,0.0,,,,,,,
QUINTA,2020,4A,CAVITE,CARMONA,3.0,15.0,1.0,,,,,,,,,,
QUINTA,2020,4A,QUEZON,CASIGURAN,74.0,74.0,0.0,,,,,,,,,,
QUINTA,2020,5,SORSOGON,CASIGURAN,153.0,637.0,7.0,,,,0.0,74.0,74.0,,,,
QUINTA,2020,5,SORSOGON,CASTILLA,887.0,3041.0,15.0,,,,,,,,,,
QUINTA,2020,5,MASBATE,CATAINGAN,16.0,53.0,1.0,,,,,,,,,,
QUINTA,2020,4A,QUEZON,CATANAUAN,1402.0,7002.0,29.0,,,,28.0,920.0,948.0,,,,
QUINTA,2020,4A,LAGUNA,CAVINTI,9.0,39.0,6.0,,,,0.0,1.0,1.0,,,,
QUINTA,2020,4A,QUEZON,CAWAYAN,2.0,2.0,0.0,,,,,,,,,,
QUINTA,2020,5,MASBATE,CAWAYAN,289.0,1221.0,17.0,,,,0.0,2.0,2.0,,,,
QUINTA,2020,2,CAGAYAN,CLAVERIA,6168.0,23816.0,42.0,,,,4.0,3.0,7.0,1500.0,705225,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
QUINTA,2020,5,MASBATE,CLAVERIA,68.0,318.0,5.0,,,,0.0,3.0,3.0,,,,
QUINTA,2020,4B,ROMBLON,CONCEPCION,234.0,936.0,1.0,,,,3.0,231.0,234.0,,,,
QUINTA,2020,4B,ROMBLON,CORCUERA,107.0,292.0,4.0,,,,,,,,,,
QUINTA,2020,4B,PALAWAN,CORDON,46.0,180.0,4.0,1.0,0.0,0.0,,,,,,,
QUINTA,2020,4A,BATANGAS,CUENCA,19.0,75.0,4.0,,,,,,,,,,
QUINTA,2020,6,ANTIQUE,CULASI,130.0,517.0,9.0,,,,,,,0.0,37465,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,4B,PALAWAN,CULION,59.0,216.0,8.0,,,,,,,,,,
QUINTA,2020,5,CAMARINES NORTE,DAET,54.0,248.0,4.0,,,,,,,,,,
QUINTA,2020,5,ALBAY,DARAGA,25.0,149.0,2.0,,,,4.0,1.0,5.0,,,,
QUINTA,2020,5,CAMARINES SUR,DEL GALLEGO,143.0,700.0,4.0,,,,,,,,,,
QUINTA,2020,5,MASBATE,DIMASALANG,0.0,0.0,0.0,,,,,,,,,,
QUINTA,2020,3,AURORA,DINGALAN,51.0,182.0,4.0,,,,,,,,,,
QUINTA,2020,6,ILOILO,DINGLE,18.0,71.0,3.0,,,,,,,,,,
QUINTA,2020,3,AURORA,DIPACULAO,,,,,,,,,,0.0,36000,['NOT SPECIFIED'],['NOT SPECIFIED']
QUINTA,2020,4A,QUEZON,DOLORES,675.0,2678.0,16.0,,,,7.0,668.0,675.0,,,,
QUINTA,2020,5,SORSOGON,DONSOL,899.0,3574.0,23.0,,,,8.0,211.0,219.0,,,,
QUINTA,2020,6,ILOILO,DUMANGAS,587.0,3521.0,5.0,,,,,,,,,,
QUINTA,2020,4B,PALAWAN,DUMARAN,2.0,14.0,1.0,,,,,,,1.0,1000,['NOT SPECIFIED'],['NOT SPECIFIED']
QUINTA,2020,4B,PALAWAN,EL NIDO,7.0,35.0,1.0,1.0,0.0,0.0,,,,1.0,55000,['NOT SPECIFIED'],['NOT SPECIFIED']
QUINTA,2020,5,MASBATE,ESPERANZA,259.0,1063.0,14.0,,,,,,,,,,
QUINTA,2020,4A,LAGUNA,FAMY,1.0,3.0,1.0,,,,,,,,,,
QUINTA,2020,4B,ROMBLON,FERROL,12.0,60.0,1.0,,,,0.0,12.0,12.0,,,,
QUINTA,2020,5,CAMARINES SUR,GAINZA,232.0,723.0,8.0,,,,3.0,1.0,4.0,,,,
QUINTA,2020,3,NUEVA ECIJA,GAPAN CITY,186.0,843.0,1.0,,,,,,,,,,
QUINTA,2020,5,CAMARINES SUR,GARCHITORENA,608.0,2635.0,9.0,,,,,,,,,,
QUINTA,2020,4B,MARINDUQUE,GASAN,1465.0,6968.0,13.0,0.0,0.0,1.0,67.0,1361.0,1428.0,912.0,398060,"['ENERGEN', 'FAMILY FOOD PACK', 'RICE ASSISTANCE', 'SARDINES', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'SLEEPING KIT']"
QUINTA,2020,4A,QUEZON,GENERAL LUNA,629.0,2150.0,27.0,,,,2.0,89.0,91.0,,,,
QUINTA,2020,4A,CAVITE,GENERAL TRIAS CITY,16.0,80.0,3.0,,,,,,,,,,
QUINTA,2020,5,CATANDUANES,GIGMOTO,957.0,3509.0,8.0,3.0,0.0,1.0,,,,,,,
QUINTA,2020,4B,ORIENTAL MINDORO,GLORIA,3980.0,19847.0,3.0,,,,797.0,3183.0,3980.0,1200.0,450000,"['FAMILY FOOD PACK', 'MALONG']","['CLOTHING KIT', 'FAMILY FOOD PACK']"
QUINTA,2020,5,CAMARINES SUR,GOA,1843.0,8603.0,31.0,,,,24.0,1816.0,1840.0,,,,
QUINTA,2020,5,SORSOGON,GUBAT,546.0,2152.0,17.0,,,,,,,,,,
QUINTA,2020,6,ILOILO,GUIMBAL,28.0,132.0,1.0,,,,,,,0.0,16800,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,4A,QUEZON,GUINAYANGAN,343.0,1082.0,122.0,,,,,,,0.0,173000,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,5,ALBAY,GUINOBATAN,1882.0,6120.0,17.0,,,,11.0,339.0,350.0,,,,
QUINTA,2020,4A,QUEZON,GUMACA,1653.0,5809.0,43.0,,,,2.0,58.0,60.0,0.0,242200,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,6,ANTIQUE,HAMTIC,794.0,2882.0,11.0,,,,3.0,50.0,53.0,808.0,301320,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
QUINTA,2020,6,NEGROS OCCIDENTAL,HINOBA AN,375.0,1557.0,9.0,,,,3.0,42.0,45.0,0.0,14640,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,4A,BATANGAS,IBAAN,56.0,191.0,4.0,,,,,,,,,,
QUINTA,2020,6,ILOILO,ILOILO CITY,43.0,135.0,5.0,,,,,,,0.0,9000,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,5,CAMARINES SUR,IRIGA CITY,357.0,996.0,3.0,,,,7.0,2.0,9.0,,,,
QUINTA,2020,5,SORSOGON,IROSIN,236.0,1086.0,12.0,,,,,,,,,,
QUINTA,2020,6,NEGROS OCCIDENTAL,ISABELA,144.0,495.0,4.0,,,,,,,0.0,56147,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,3,NUEVA ECIJA,JAEN,422.0,1488.0,1.0,,,,,,,,,,
QUINTA,2020,6,ILOILO,JANIUAY,116.0,605.0,10.0,,,,3.0,5.0,8.0,0.0,50800,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,4A,QUEZON,JOMALIG,10.0,41.0,2.0,,,,,,,,,,
QUINTA,2020,5,CAMARINES NORTE,JOSE PANGANIBAN,110.0,468.0,7.0,,,,,,,,,,
QUINTA,2020,5,ALBAY,JOVELLAR,545.0,1222.0,4.0,,,,9.0,278.0,287.0,,,,
QUINTA,2020,5,SORSOGON,JUBAN,1393.0,5175.0,14.0,,,,,,,,,,
QUINTA,2020,4B,PALAWAN,KALAYAAN,24.0,92.0,1.0,,,,,,,1.0,8286,['NOT SPECIFIED'],['NOT SPECIFIED']
QUINTA,2020,4A,CAVITE,KAWIT,2.0,10.0,1.0,,,,2.0,0.0,2.0,,,,
QUINTA,2020,3,TARLAC,LA PAZ,599.0,2651.0,2.0,,,,,,,0.0,52879,['NOT SPECIFIED'],['NOT SPECIFIED']
QUINTA,2020,5,CAMARINES NORTE,LABO,228.0,820.0,15.0,,,,,,,,,,
QUINTA,2020,5,CAMARINES SUR,LAGONOY,294.0,1216.0,12.0,,,,0.0,7.0,7.0,,,,
QUINTA,2020,6,ANTIQUE,LAUA AN,14.0,67.0,1.0,,,,,,,0.0,13020,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,5,ALBAY,LEGAZPI CITY,1331.0,4913.0,5.0,,,,13.0,304.0,317.0,,,,
QUINTA,2020,4A,BATANGAS,LEMERY,89.0,357.0,9.0,,,,,,,,,,
QUINTA,2020,4A,BATANGAS,LIAN,28.0,110.0,4.0,,,,,,,,,,
QUINTA,2020,6,ANTIQUE,LIBERTAD,104.0,369.0,2.0,,,,,,,0.0,31200,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,5,CAMARINES SUR,LIBMANAN,1333.0,5771.0,42.0,,,,39.0,1246.0,1285.0,,,,
QUINTA,2020,5,ALBAY,LIBON,346.0,1229.0,12.0,,,,12.0,291.0,303.0,,,,
QUINTA,2020,5,ALBAY,LIGAO CITY,309.0,1214.0,8.0,,,,11.0,259.0,270.0,,,,
QUINTA,2020,4A,LAGUNA,LILIW,47.0,178.0,3.0,,,,,,,,,,
QUINTA,2020,4A,BATANGAS,LIPA CITY,121.0,579.0,6.0,,,,1.0,27.0,28.0,,,,
QUINTA,2020,4A,BATANGAS,LOBO,2066.0,8982.0,26.0,,,,59.0,518.0,577.0,0.0,105000,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,4B,OCCIDENTAL MINDORO,LOOC,9.0,10.0,1.0,,,,,,,,,,
QUINTA,2020,4B,ROMBLON,LOOC,55.0,245.0,5.0,,,,1.0,54.0,55.0,,,,
QUINTA,2020,4A,QUEZON,LOPEZ,994.0,3317.0,27.0,,,,,,,0.0,242200,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,4A,LAGUNA,LOS BAÑOS,98.0,407.0,10.0,,,,,,,,,,
QUINTA,2020,4B,OCCIDENTAL MINDORO,LUBANG,,,,,,,8.0,649.0,657.0,0.0,327250,"['FAMILY FOOD PACK', 'HOT MEAL']","['FAMILY FOOD PACK', 'READY TO EAT FOOD']"
QUINTA,2020,4A,QUEZON,LUCBAN,8.0,37.0,3.0,,,,1.0,6.0,7.0,,,,
QUINTA,2020,4A,QUEZON,LUCENA,1087.0,4781.0,16.0,,,,1.0,1.0,2.0,,,,
QUINTA,2020,4A,LAGUNA,LUISIANA,2.0,12.0,1.0,,,,,,,,,,
QUINTA,2020,Car,APAYAO,LUNA,22.0,79.0,1.0,,,,,,,,,,
QUINTA,2020,5,CAMARINES SUR,LUPI,49.0,203.0,3.0,,,,1.0,40.0,41.0,,,,
QUINTA,2020,4A,BATANGAS,MABINI,70.0,599.0,1.0,,,,,,,,,,
QUINTA,2020,3,PAMPANGA,MACABEBE,11935.0,50572.0,23.0,,,,,,,,,,
QUINTA,2020,4A,QUEZON,MACALELON,55.0,210.0,5.0,,,,,,,,,,
QUINTA,2020,4A,CAVITE,MAGALLANES,9.0,45.0,1.0,,,,3.0,6.0,9.0,,,,
QUINTA,2020,5,SORSOGON,MAGALLANES,471.0,1913.0,12.0,,,,,,,,,,
QUINTA,2020,5,CAMARINES SUR,MAGARAO,173.0,772.0,12.0,,,,8.0,44.0,52.0,,,,
QUINTA,2020,4A,LAGUNA,MAGDALENA,28.0,67.0,4.0,,,,,,,,,,
QUINTA,2020,4B,ROMBLON,MAGDIWANG,38.0,165.0,1.0,,,,,,,,,,
QUINTA,2020,4B,OCCIDENTAL MINDORO,MAGSAYSAY,2.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,140850,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
QUINTA,2020,4A,LAGUNA,MAJAYJAY,46.0,170.0,8.0,,,,,,,,,,
QUINTA,2020,5,ALBAY,MALILIPOT,1383.0,4754.0,15.0,,,,41.0,149.0,190.0,,,,
QUINTA,2020,5,ALBAY,MALINAO,1064.0,5320.0,21.0,,,,101.0,957.0,1058.0,,,,
QUINTA,2020,4A,BATANGAS,MALVAR,21.0,108.0,3.0,,,,,,,,,,
QUINTA,2020,4B,OCCIDENTAL MINDORO,MAMBURAO,7.0,8.0,1.0,,,,,,,,,,
QUINTA,2020,5,MASBATE,MANDAON,0.0,0.0,0.0,,,,,,,,,,
QUINTA,2020,5,ALBAY,MANITO,1698.0,8166.0,15.0,,,,27.0,491.0,518.0,,,,
QUINTA,2020,4B,ORIENTAL MINDORO,MANSALAY,105.0,443.0,6.0,,,,7.0,40.0,47.0,,,,
QUINTA,2020,3,PAMPANGA,MASANTOL,13337.0,67378.0,26.0,,,,,,,,,,
QUINTA,2020,5,MASBATE,MASBATE CITY,0.0,0.0,0.0,,,,,,,,,,
QUINTA,2020,4A,BATANGAS,MATAAS NA KAHOY,21.0,112.0,3.0,,,,,,,,,,
QUINTA,2020,5,SORSOGON,MATNOG,275.0,1215.0,14.0,,,,,,,,,,
QUINTA,2020,4A,QUEZON,MAUBAN,61.0,215.0,11.0,1.0,0.0,0.0,4.0,15.0,19.0,,,,
QUINTA,2020,4A,CAVITE,MENDEZ,17.0,85.0,2.0,,,,,,,,,,
QUINTA,2020,5,CAMARINES NORTE,MERCEDES,201.0,781.0,10.0,,,,,,,,,,
QUINTA,2020,6,ILOILO,MIAGAO,13.0,87.0,4.0,,,,2.0,2.0,4.0,0.0,10600,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,5,MASBATE,MILAGROS,0.0,0.0,0.0,,,,,,,,,,
QUINTA,2020,5,CAMARINES SUR,MILAOR,919.0,4630.0,20.0,,,,1.0,64.0,65.0,,,,
QUINTA,2020,5,CAMARINES SUR,MINALABAC,464.0,1891.0,9.0,,,,20.0,6.0,26.0,,,,
QUINTA,2020,5,MASBATE,MOBO,0.0,0.0,0.0,,,,,,,,,,
QUINTA,2020,4B,MARINDUQUE,MOGPOG,2039.0,10028.0,19.0,1.0,1.0,0.0,106.0,1929.0,2035.0,,,,
QUINTA,2020,6,NEGROS OCCIDENTAL,MOISES PADILLA,42.0,170.0,1.0,,,,,,,,,,
QUINTA,2020,5,MASBATE,MONREAL,72.0,322.0,3.0,,,,,,,,,,
QUINTA,2020,4A,QUEZON,MULANAY,881.0,3760.0,26.0,,,,51.0,635.0,686.0,0.0,173000,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,Ncr,NCR,MUNTINLUPA,183.0,714.0,7.0,,,,,,,,,,
QUINTA,2020,5,CAMARINES SUR,NABUA,737.0,3019.0,30.0,,,,12.0,333.0,345.0,,,,
QUINTA,2020,5,CAMARINES SUR,NAGA CITY,831.0,3212.0,15.0,,,,,,,,,,
QUINTA,2020,5,NAGA,NAGA CITY,,,,,,,,,,0.0,1670000,['NOT SPECIFIED'],['NOT SPECIFIED']
QUINTA,2020,4A,LAGUNA,NAGCARLAN,93.0,295.0,5.0,,,,,,,,,,
QUINTA,2020,4A,CAVITE,NAIC,2.0,9.0,1.0,,,,2.0,0.0,2.0,,,,
QUINTA,2020,4A,BATANGAS,NASUGBU,164.0,717.0,14.0,,,,,,,,,,
QUINTA,2020,4B,ORIENTAL MINDORO,NAUJAN,5540.0,1126.0,5.0,,,,821.0,5347.0,6168.0,7168.0,13532000,"['FAMILY FOOD PACK', 'FINANCIAL', 'MALONG']","['CLOTHING KIT', 'FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
QUINTA,2020,8,BILIRAN,NAVAL,73.0,301.0,0.0,,,,,,,,,,
QUINTA,2020,5,ALBAY,OAS,1092.0,3766.0,11.0,,,,31.0,1057.0,1088.0,,,,
QUINTA,2020,5,CAMARINES SUR,OCAMPO,0.0,0.0,0.0,,,,,,,,,,
QUINTA,2020,4B,ROMBLON,ODIONGAN,12.0,40.0,2.0,4.0,0.0,0.0,,,,,,,
QUINTA,2020,4A,QUEZON,PADRE BURGOS,604.0,2058.0,22.0,,,,1.0,8.0,9.0,0.0,276800,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,4A,BATANGAS,PADRE GARCIA,17.0,110.0,4.0,,,,,,,,,,
QUINTA,2020,4A,LAGUNA,PAETE,18.0,54.0,1.0,,,,,,,,,,
QUINTA,2020,4A,QUEZON,PAGBILAO,152.0,513.0,10.0,,,,3.0,2.0,5.0,,,,
QUINTA,2020,1,ILOCOS NORTE,PAGUDPUD,643.0,2572.0,11.0,,,,,,,0.0,267000,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,5,MASBATE,PALANAS,101.0,347.0,4.0,,,,,,,,,,
QUINTA,2020,4B,OCCIDENTAL MINDORO,PALUAN,42.0,45.0,3.0,0.0,0.0,2.0,,,,,,,
QUINTA,2020,2,CAGAYAN,PAMPLONA,154.0,501.0,10.0,,,,,,,,,,
QUINTA,2020,5,CAMARINES SUR,PAMPLONA,405.0,1784.0,16.0,,,,,,,,,,
QUINTA,2020,5,CATANDUANES,PANDAN,448.0,1796.0,18.0,,,,6.0,0.0,6.0,,,,
QUINTA,2020,5,CATANDUANES,PANGANIBAN,255.0,994.0,15.0,1.0,0.0,0.0,,,,,,,
QUINTA,2020,4A,LAGUNA,PANGIL,6.0,29.0,1.0,,,,,,,,,,
QUINTA,2020,4A,QUEZON,PANUKULAN,11.0,55.0,1.0,,,,0.0,11.0,11.0,,,,
QUINTA,2020,5,CAMARINES NORTE,PARACALE,49.0,177.0,4.0,0.0,1.0,0.0,,,,,,,
QUINTA,2020,Ncr,NCR,PARAÑAQUE,11.0,40.0,1.0,,,,,,,,,,
QUINTA,2020,5,CAMARINES SUR,PASACAO,732.0,3192.0,11.0,,,,44.0,685.0,729.0,,,,
QUINTA,2020,4A,QUEZON,PATNANUNGAN,3.0,3.0,0.0,,,,,,,,,,
QUINTA,2020,6,ANTIQUE,PATNONGON,2.0,12.0,2.0,,,,0.0,3.0,3.0,,,,
QUINTA,2020,4A,QUEZON,PEREZ,233.0,812.0,13.0,,,,,,,,,,
QUINTA,2020,4A,LAGUNA,PILA,2.0,6.0,1.0,,,,,,,,,,
QUINTA,2020,5,SORSOGON,PILAR,1049.0,4530.0,18.0,0.0,5.0,0.0,,,,,,,
QUINTA,2020,5,CAMARINES SUR,PILI,1964.0,9820.0,13.0,,,,79.0,1867.0,1946.0,,,,
QUINTA,2020,4B,ORIENTAL MINDORO,PINAMALAYAN,4877.0,38888.0,12.0,,,,281.0,4327.0,4608.0,1200.0,450000,"['FAMILY FOOD PACK', 'MALONG']","['CLOTHING KIT', 'FAMILY FOOD PACK']"
QUINTA,2020,5,ALBAY,PIO DURAN,2202.0,8453.0,27.0,,,,116.0,741.0,857.0,,,,
QUINTA,2020,5,MASBATE,PIO V CORPUZ,98.0,340.0,6.0,,,,,,,,,,
QUINTA,2020,4A,QUEZON,PITOGO,727.0,2579.0,28.0,,,,0.0,55.0,55.0,0.0,276800,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,5,MASBATE,PLACER,0.0,0.0,0.0,,,,,,,,,,
QUINTA,2020,4A,QUEZON,PLARIDEL,54.0,163.0,8.0,,,,,,,,,,
QUINTA,2020,4B,ORIENTAL MINDORO,POLA,3675.0,18340.0,5.0,,,,280.0,3395.0,3675.0,3675.0,7630000,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,5,ALBAY,POLANGUI,1036.0,5021.0,27.0,,,,88.0,843.0,931.0,,,,
QUINTA,2020,6,ILOILO,POTOTAN,716.0,3585.0,22.0,,,,1.0,7.0,8.0,,,,
QUINTA,2020,5,CAMARINES SUR,PRESENTACION,421.0,1643.0,7.0,,,,9.0,360.0,369.0,,,,
QUINTA,2020,6,CAPIZ,PRESIDENT ROXAS,3.0,15.0,1.0,,,,,,,,,,
QUINTA,2020,5,SORSOGON,PRIETO DIAZ,328.0,1094.0,8.0,,,,0.0,40.0,40.0,,,,
QUINTA,2020,4B,ORIENTAL MINDORO,PUERTO GALERA,1524.0,7463.0,7.0,1.0,0.0,0.0,172.0,1183.0,1355.0,898.0,450000,"['FAMILY FOOD PACK', 'MALONG']","['CLOTHING KIT', 'FAMILY FOOD PACK']"
QUINTA,2020,4A,QUEZON,QUEZON,153.0,532.0,14.0,,,,,,,,,,
QUINTA,2020,5,CAMARINES SUR,RAGAY,406.0,1803.0,24.0,,,,1.0,1.0,2.0,,,,
QUINTA,2020,5,ALBAY,RAPU RAPU,703.0,2987.0,9.0,,,,14.0,611.0,625.0,,,,
QUINTA,2020,4A,QUEZON,REAL,5.0,13.0,1.0,,,,,,,,,,
QUINTA,2020,2,CAGAYAN,RIZAL,85.0,330.0,1.0,,,,,,,,,,
QUINTA,2020,4A,LAGUNA,RIZAL,3.0,15.0,1.0,,,,,,,,,,
QUINTA,2020,4B,OCCIDENTAL MINDORO,RIZAL,1.0,7.0,6.0,,,,13.0,6.0,19.0,0.0,137096,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
QUINTA,2020,4B,ROMBLON,ROMBLON,35.0,128.0,9.0,,,,,,,,,,
QUINTA,2020,4A,BATANGAS,ROSARIO,14.0,62.0,3.0,,,,,,,,,,
QUINTA,2020,4B,ORIENTAL MINDORO,ROXAS,322.0,974.0,12.0,,,,9.0,149.0,158.0,,,,
QUINTA,2020,4B,OCCIDENTAL MINDORO,SABLAYAN,0.0,2.0,2.0,1.0,0.0,1.0,41.0,999.0,1040.0,,,,
QUINTA,2020,5,CAMARINES SUR,SAGÑAY,913.0,4455.0,8.0,,,,88.0,725.0,813.0,,,,
QUINTA,2020,4A,QUEZON,SAMPALOC,14.0,46.0,2.0,,,,,,,,,,
QUINTA,2020,4B,ROMBLON,SAN AGUSTIN,163.0,629.0,9.0,,,,,,,,,,
QUINTA,2020,4A,QUEZON,SAN ANDRES,3.0,3.0,0.0,,,,,,,0.0,173000,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,4B,ROMBLON,SAN ANDRES,30.0,150.0,1.0,,,,1.0,29.0,30.0,,,,
QUINTA,2020,5,CATANDUANES,SAN ANDRES,2837.0,11425.0,29.0,0.0,1.0,0.0,,,,,,,
QUINTA,2020,3,NUEVA ECIJA,SAN ANTONIO,196.0,1034.0,1.0,,,,,,,,,,
QUINTA,2020,4A,QUEZON,SAN ANTONIO,,,,,,,2.0,47.0,49.0,,,,
QUINTA,2020,4B,ROMBLON,SAN FERNANDO,2.0,10.0,1.0,,,,,,,,,,
QUINTA,2020,5,CAMARINES SUR,SAN FERNANDO,160.0,757.0,17.0,,,,8.0,126.0,134.0,,,,
QUINTA,2020,5,MASBATE,SAN FERNANDO,29.0,123.0,1.0,,,,,,,,,,
QUINTA,2020,4A,QUEZON,SAN FRANCISCO,,,,,,,443.0,2266.0,2709.0,,,,
QUINTA,2020,2,ISABELA,SAN ISIDRO,23.0,99.0,1.0,,,,,,,,,,
QUINTA,2020,5,MASBATE,SAN JACINTO,209.0,639.0,6.0,,,,,,,,,,
QUINTA,2020,4A,BATANGAS,SAN JOSE,31.0,135.0,6.0,,,,,,,,,,
QUINTA,2020,4B,OCCIDENTAL MINDORO,SAN JOSE,0.0,2.0,2.0,1.0,0.0,0.0,14.0,109.0,123.0,,,,
QUINTA,2020,5,CAMARINES SUR,SAN JOSE,1074.0,4345.0,24.0,,,,64.0,904.0,968.0,,,,
QUINTA,2020,6,ANTIQUE,SAN JOSE DE BUENAVISTA,34.0,119.0,4.0,,,,,,,200.0,72000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
QUINTA,2020,4A,BATANGAS,SAN JUAN CITY,40.0,178.0,5.0,,,,,,,,,,
QUINTA,2020,5,CAMARINES NORTE,SAN LORENZO RUIZ,41.0,162.0,6.0,0.0,1.0,0.0,,,,,,,
QUINTA,2020,3,AURORA,SAN LUIS,10.0,36.0,1.0,,,,,,,0.0,12000,['NOT SPECIFIED'],['NOT SPECIFIED']
QUINTA,2020,3,PAMPANGA,SAN LUIS,2007.0,9330.0,8.0,,,,,,,,,,
QUINTA,2020,4A,BATANGAS,SAN LUIS,197.0,945.0,13.0,,,,,,,,,,
QUINTA,2020,3,BULACAN,SAN MIGUEL,6984.0,41268.0,23.0,,,,,,,,,,
QUINTA,2020,5,CATANDUANES,SAN MIGUEL,916.0,4380.0,21.0,0.0,1.0,0.0,42.0,847.0,889.0,,,,
QUINTA,2020,4A,QUEZON,SAN NARCISO,1508.0,1696.0,188.0,,,,,,,0.0,173000,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,4A,BATANGAS,SAN NICOLAS,47.0,205.0,3.0,,,,,,,,,,
QUINTA,2020,4A,LAGUNA,SAN PABLO CITY,75.0,327.0,11.0,1.0,1.0,0.0,,,,,,,
QUINTA,2020,4A,BATANGAS,SAN PASCUAL,11.0,50.0,5.0,,,,0.0,5.0,5.0,,,,
QUINTA,2020,5,MASBATE,SAN PASCUAL,2916.0,12427.0,12.0,,,,188.0,1508.0,1696.0,,,,
QUINTA,2020,6,ANTIQUE,SAN REMIGIO,23.0,130.0,3.0,,,,,,,0.0,13800,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,3,PAMPANGA,SAN SIMON,1460.0,4567.0,4.0,,,,,,,,,,
