city_municipality_,province_,region_,person_sum,dead_sum,injured_ill_sum,missing_sum,cost_sum,has_food_mean,has_cash_mean,has_hygiene_health_mean,has_sleeping_essentials_mean,has_shelter_support_mean,num_typhoons,region_first,recurrence_rate,cost_per_family
MORONG,RIZAL,4A,3709.0,0.0,0.0,0.0,2546882.6399999997,0.0,0.0,0.16666666666666666,0.0,0.0,6,4A,1.0,2369.193153488372
MOTIONG,SAMAR,8,147.0,0.0,1.0,0.0,5012121.16,0.3333333333333333,0.0,0.0,0.0,0.0,3,8,1.0,125303.02900000001
MULANAY,QUEZON,4A,79734.0,0.0,0.0,0.0,6290600.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,9,4A,1.5,296.39087825103655
MUNTINLUPA,NCR,Ncr,21453.0,0.0,0.0,0.0,15482576.68,0.2857142857142857,0.0,0.0,0.0,0.0,7,Ncr,1.1666666666666667,3047.151481991734
MURCIA,NEGROS OCCIDENTAL,6,39033.0,0.0,0.0,0.0,7757749.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,6,6,1.2,876.9781822292562
NAAWAN,MISAMIS ORIENTAL,10,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,1.0,0.0
NABAS,AKLAN,6,52178.0,1.0,1.0,0.0,3057657.0,0.375,0.125,0.0,0.125,0.0,8,6,1.6,205.4048770656993
NABUA,CAMARINES SUR,5,78187.0,0.0,0.0,0.0,2308544.0,0.3,0.0,0.0,0.0,0.1,10,5,1.6666666666666667,120.29932256383533
NABUNTURAN,DAVAO DE ORO,11,2225.0,0.0,0.0,0.0,163800.0,0.25,0.25,0.0,0.0,0.0,4,11,1.3333333333333333,216.3804491413474
NAGA CITY,CAMARINES SUR,5,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,0.8,0.0
NAGA CITY,CEBU,7,92724.0,0.0,0.0,0.0,530000.0,1.0,0.0,0.0,0.0,0.0,1,7,1.0,17.147109256203695
NAGA CITY,NAGA,5,58917.0,0.0,0.0,0.0,14958720.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,6,5,1.0,1191.1705685618729
NAGBUKEL,ILOCOS SUR,1,7412.0,0.0,0.0,0.0,32000.0,0.0,0.0,0.0,0.0,0.0,4,1,0.8,20.214782059380923
NAGCARLAN,LAGUNA,4A,6290.0,1.0,5.0,0.0,357187.84,0.0,0.1111111111111111,0.0,0.0,0.0,9,4A,1.5,214.26985002999402
NAGTIPUNAN,QUIRINO,2,37208.0,0.0,0.0,0.0,47884066.77,0.25,0.0,0.0,0.0,0.25,4,2,0.8,5076.767045165395
NAGUILIAN,ISABELA,2,2920.0,0.0,0.0,0.0,421005.26,1.0,0.0,0.5,0.5,0.5,2,2,0.6666666666666666,433.13298353909465
NAGUILIAN,LA UNION,1,21724.0,0.0,0.0,0.0,2916463.0,0.16666666666666666,0.0,0.0,0.0,0.0,6,1,1.2,532.2012773722628
NAIC,CAVITE,4A,18105.0,0.0,0.0,0.0,744600.0,0.125,0.0,0.0,0.0,0.0,8,4A,1.3333333333333333,159.17058572039332
NAMPICUAN,NUEVA ECIJA,3,7833.0,0.0,0.0,0.0,593771.83,0.16666666666666666,0.0,0.0,0.0,0.0,6,3,1.5,232.03275889019147
NARRA,PALAWAN,4B,37015.0,5.0,0.0,3.0,4152970.1999999997,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,7,4B,1.4,468.9442411924119
NARVACAN,ILOCOS SUR,1,124148.0,2.0,0.0,0.0,620471.12,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.0,9,1,1.8,15.369989843691942
NASIPIT,AGUSAN DEL NORTE,Caraga,5292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Caraga,1.0,0.0
NASUGBU,BATANGAS,4A,40245.0,1.0,0.0,0.0,2011748.15,0.1,0.1,0.0,0.0,0.0,10,4A,1.6666666666666667,178.1884986713906
NATIVIDAD,PANGASINAN,1,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,250.0
NATONIN,MOUNTAIN PROVINCE,Car,1070.0,0.0,0.0,0.0,31100.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,3,Car,1.0,103.66666666666667
NAUJAN,MARINDUQUE,4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4B,1.0,0.0
NAUJAN,ORIENTAL MINDORO,4B,67537.0,0.0,0.0,0.0,16173590.0,0.5,0.25,0.0,0.0,0.125,8,4B,1.3333333333333333,817.3846464850659
NAVAL,BILIRAN,8,8768.0,0.0,0.0,0.0,127500.0,0.14285714285714285,0.0,0.0,0.0,0.0,7,8,1.4,56.01933216168717
NAVOTAS,NCR,Ncr,282513.0,0.0,0.0,0.0,48418853.0,0.2,0.0,0.0,0.0,0.0,5,Ncr,0.8333333333333334,684.3847599932153
NEW BATAAN,DAVAO DE ORO,11,2440.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,3,11,1.0,0.0
NEW LUCENA,ILOILO,6,13449.0,0.0,0.0,0.0,1432380.8,0.6,0.2,0.0,0.0,0.0,5,6,1.0,437.3681832061069
NEW WASHINGTON,AKLAN,6,70236.0,0.0,0.0,0.0,5674489.68,0.625,0.125,0.0,0.0,0.0,8,6,1.6,270.09803798372127
NO BREAKDOWN,ABRA,Car,4527.0,0.0,0.0,0.0,911030.0,0.0,1.0,0.0,0.0,0.0,1,Car,1.0,873.470757430489
NO BREAKDOWN,AKLAN,6,0.0,0.0,0.0,0.0,2769718.6,1.0,0.0,1.0,0.0,1.0,1,6,1.0,2769718.6
NO BREAKDOWN,ALBAY,5,0.0,0.0,0.0,0.0,6736360.64,1.0,0.0,0.0,0.0,0.0,1,5,1.0,6736360.64
NO BREAKDOWN,ANTIQUE,6,0.0,0.0,0.0,0.0,2811228.0,1.0,0.0,0.0,0.0,0.0,1,6,1.0,2811228.0
NO BREAKDOWN,AURORA,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1.0,0.0
NO BREAKDOWN,BATAAN,3,0.0,0.0,0.0,0.0,71800500.87,1.0,0.0,1.0,0.0,1.0,1,3,1.0,71800500.87
NO BREAKDOWN,BATANES,2,0.0,0.0,0.0,0.0,4577511.0,1.0,0.0,1.0,0.0,0.0,1,2,1.0,4577511.0
NO BREAKDOWN,BATANGAS,4A,26857.0,0.0,0.0,0.0,511057.09,0.25,0.0,0.0,0.0,0.0,4,4A,1.3333333333333333,25.252351516948316
NO BREAKDOWN,BENGUET,Car,23.0,0.0,0.0,0.0,3000.0,0.0,1.0,0.0,0.0,0.0,1,Car,1.0,375.0
NO BREAKDOWN,BILIRAN,8,0.0,0.0,0.0,0.0,70710.9,1.0,0.0,0.0,0.0,0.0,1,8,1.0,70710.9
NO BREAKDOWN,BOHOL,7,0.0,0.0,0.0,0.0,77900000.0,0.0,1.0,0.0,0.0,0.0,1,7,1.0,77900000.0
NO BREAKDOWN,BUKIDNON,10,0.0,0.0,0.0,0.0,9596507.18,0.0,0.0,0.0,0.0,0.0,1,10,1.0,9596507.18
NO BREAKDOWN,BULACAN,3,0.0,0.0,0.0,0.0,114303577.8,0.25,0.0,0.25,0.0,0.0,4,3,1.0,114303577.8
NO BREAKDOWN,CAGAYAN,2,0.0,0.0,0.0,0.0,1910950.17,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,2,1.0,1910950.17
NO BREAKDOWN,CAMARINES NORTE,5,0.0,0.0,0.0,0.0,4320539.0,1.0,0.0,0.0,0.0,0.0,2,5,2.0,4320539.0
NO BREAKDOWN,CAMARINES SUR,5,0.0,0.0,0.0,0.0,9961156.72,1.0,0.0,0.5,0.0,0.0,2,5,2.0,9961156.72
NO BREAKDOWN,CAMIGUIN,10,0.0,0.0,0.0,0.0,7174936.0,0.0,1.0,1.0,0.0,1.0,1,10,1.0,7174936.0
NO BREAKDOWN,CATANDUANES,5,0.0,0.0,0.0,0.0,5051065.76,1.0,0.0,0.0,0.0,0.0,3,5,1.0,5051065.76
NO BREAKDOWN,CAVITE,4A,735272.0,0.0,0.0,0.0,291080.0,0.0,0.0,0.0,0.0,0.0,3,4A,1.0,1.5490394337714863
NO BREAKDOWN,COTABATO,12,0.0,0.0,0.0,0.0,806939.0,1.0,0.0,1.0,0.0,0.0,1,12,1.0,806939.0
NO BREAKDOWN,DAVAO DE ORO,11,0.0,0.0,0.0,0.0,593750.0,1.0,0.0,0.0,0.0,0.0,1,11,1.0,593750.0
NO BREAKDOWN,DAVAO ORIENTAL,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,1.0,0.0
NO BREAKDOWN,DINAGAT ISLANDS,13,0.0,0.0,0.0,0.0,13105000.0,0.0,1.0,0.0,0.0,0.0,1,13,1.0,13105000.0
NO BREAKDOWN,EASTERN SAMAR,8,0.0,0.0,0.0,0.0,6586091.2,0.5,0.0,0.5,0.0,0.5,2,8,2.0,6586091.2
NO BREAKDOWN,ILOCOS NORTE,1,0.0,0.0,0.0,0.0,14952126.92,1.0,0.0,0.0,0.0,0.0,3,1,0.75,14952126.92
NO BREAKDOWN,ILOCOS SUR,1,0.0,0.0,0.0,0.0,14338839.19,1.0,0.0,1.0,1.0,0.5,2,1,0.4,14338839.19
NO BREAKDOWN,LA UNION,1,0.0,0.0,0.0,0.0,9990959.78,1.0,0.0,1.0,0.0,0.0,1,1,1.0,9990959.78
NO BREAKDOWN,LAGUNA,4A,340028.0,0.0,0.0,0.0,2593241.0,0.6666666666666666,0.0,0.0,0.0,0.0,3,4A,1.0,30.808831915601388
NO BREAKDOWN,LANAO DEL NORTE,10,0.0,0.0,0.0,0.0,9366668.92,0.0,0.0,0.0,0.0,0.0,1,10,1.0,9366668.92
NO BREAKDOWN,LEYTE,8,0.0,0.0,0.0,0.0,314450.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,3,8,1.5,314450.0
NO BREAKDOWN,MAGUINDANAO,Barmm,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,Barmm,1.0,0.0
NO BREAKDOWN,MARINDUQUE,4B,0.0,0.0,0.0,0.0,875000.0,1.0,0.0,0.0,0.0,0.0,1,4B,1.0,875000.0
NO BREAKDOWN,MASBATE,5,0.0,0.0,0.0,0.0,3632191.65,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,3,5,1.5,3632191.65
NO BREAKDOWN,MISAMIS OCCIDENTAL,10,0.0,0.0,0.0,0.0,1311949.51,0.0,0.0,0.0,0.0,0.0,1,10,1.0,1311949.51
NO BREAKDOWN,MISAMIS ORIENTAL,10,0.0,0.0,0.0,0.0,8686851.8,0.0,0.0,0.0,0.0,0.0,1,10,1.0,8686851.8
NO BREAKDOWN,MOUNTAIN PROVINCE,Car,126.0,0.0,0.0,0.0,15407.1,0.0,1.0,0.0,0.0,0.0,1,Car,1.0,531.2793103448276
NO BREAKDOWN,NEGROS ORIENTAL,7,0.0,0.0,0.0,0.0,12075000.0,0.0,1.0,0.0,0.0,0.0,1,7,1.0,12075000.0
NO BREAKDOWN,NORTHERN SAMAR,8,0.0,0.0,0.0,0.0,1098154.0,1.0,0.0,1.0,0.0,0.0,1,8,1.0,1098154.0
NO BREAKDOWN,NUEVA ECIJA,3,0.0,0.0,0.0,0.0,10307585.16,0.5,0.0,0.5,0.0,0.0,2,3,0.5,10307585.16
NO BREAKDOWN,OCCIDENTAL MINDORO,4B,0.0,0.0,0.0,0.0,6541602.4,1.0,0.0,0.5,0.5,0.5,2,4B,0.5,6541602.4
NO BREAKDOWN,PALAWAN,4B,11832.0,0.0,0.0,0.0,16396666.85,1.0,0.25,0.5,0.25,0.0,4,4B,0.8,1688.6371627188464
NO BREAKDOWN,PAMPANGA,3,0.0,0.0,0.0,0.0,116551839.2,0.5,0.0,0.25,0.0,0.25,4,3,2.0,116551839.2
NO BREAKDOWN,PANGASINAN,1,0.0,0.0,0.0,0.0,29678890.26,1.0,0.0,0.5,0.5,0.5,2,1,0.4,29678890.26
NO BREAKDOWN,QUEZON,4A,254934.0,0.0,0.0,0.0,5409160.0,0.25,0.25,0.0,0.0,0.0,4,4A,1.3333333333333333,78.18851996935575
NO BREAKDOWN,RIZAL,4A,57315.0,0.0,0.0,0.0,14171071.0,0.25,0.25,0.0,0.0,0.0,4,4A,1.3333333333333333,1058.8859747440783
NO BREAKDOWN,SORSOGON,5,0.0,0.0,0.0,0.0,722386.0,1.0,0.0,0.0,0.0,0.0,2,5,2.0,722386.0
NO BREAKDOWN,SOUTHERN LEYTE,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,8,1.0,0.0
NO BREAKDOWN,SURIGAO DEL NORTE,Caraga,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,Caraga,1.0,0.0
NO BREAKDOWN,TARLAC,3,0.0,0.0,0.0,0.0,23904781.52,0.5,0.0,0.5,0.0,0.0,2,3,1.0,23904781.52
NO BREAKDOWN,ZAMBALES,3,0.0,0.0,0.0,0.0,13163276.08,0.5,0.0,0.5,0.0,0.0,2,3,1.0,13163276.08
NORTHERN KABUNTALAN,MAGUINDANAO,Barmm,48225.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,6,Barmm,1.5,0.0
NORZAGARAY,BULACAN,3,16329.0,0.0,0.0,0.0,885816.0,0.125,0.0,0.0,0.0,0.0,8,3,1.3333333333333333,194.385780118499
NOVELETA,CAVITE,4A,26416.0,1.0,0.0,0.0,16306107.5,0.2,0.2,0.2,0.2,0.0,5,4A,0.8333333333333334,2484.9295184395
NUEVA ERA,ILOCOS NORTE,1,15516.0,0.0,0.0,0.0,101653.48,0.25,0.0,0.0,0.0,0.0,4,1,0.8,31.1820490797546
NUEVA VALENCIA,GUIMARAS,6,49713.0,0.0,0.0,0.0,980424.8,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,6,6,1.2,83.46882342925251
NUMANCIA,AKLAN,6,19947.0,0.0,0.0,0.0,3244134.0,0.4,0.4,0.0,0.0,0.0,5,6,1.0,545.1409847084524
OAS,ALBAY,5,141579.0,0.0,0.0,0.0,15389722.83,0.3,0.0,0.0,0.0,0.0,10,5,1.6666666666666667,393.87103191462137
OBANDO,BULACAN,3,241793.0,0.0,0.0,0.0,6453933.85,0.3333333333333333,0.0,0.0,0.0,0.0,9,3,1.5,86.97320769210036
OCAMPO,CAMARINES SUR,5,37298.0,0.0,0.0,0.0,58381.0,0.14285714285714285,0.0,0.0,0.0,0.0,7,5,1.4,6.21140546866688
ODIONGAN,ROMBLON,4B,2188.0,5.0,0.0,0.0,18700.0,0.1111111111111111,0.0,0.0,0.0,0.0,9,4B,1.5,24.03598971722365
OLANGAPO CITY,ZAMBALES,3,9862.0,0.0,4.0,0.0,1001492.0,0.125,0.0,0.125,0.0,0.125,8,3,1.3333333333333333,410.7842493847416
OPOL,MISAMIS ORIENTAL,10,3393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,0.5,0.0
ORANI,BATAAN,3,134165.0,0.0,0.0,0.0,4534517.26,0.125,0.0,0.0,0.0,0.0,8,3,1.3333333333333333,141.78785091147867
ORAS,EASTERN SAMAR,8,142156.0,2.0,36.0,0.0,10736072.51,0.6,0.0,0.0,0.0,0.2,5,8,1.0,303.15043089086544
ORIENTAL MINDORO,MARINDUQUE,4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4B,1.0,0.0
ORION,BATAAN,3,142709.0,0.0,0.0,0.0,2762190.0,0.1,0.1,0.0,0.0,0.0,10,3,1.6666666666666667,70.79089674261257
ORMOC CITY,LEYTE,8,26029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,2.0,0.0
OROQUIETA,MISAMIS OCCIDENTAL,10,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,1.0,0.0
OSLOB,CEBU,7,29686.0,2.0,0.0,0.0,1765000.0,0.3333333333333333,0.0,0.0,0.0,0.0,3,7,0.75,272.37654320987656
OTON,ILOILO,6,70451.0,0.0,0.0,0.0,3213684.88,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,9,6,1.8,192.7247304347826
OZAMIZ,MISAMIS OCCIDENTAL,10,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,1.0,0.0
PADRE BURGOS,QUEZON,4A,21771.0,0.0,2.0,0.0,1788723.2,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,9,4A,1.5,282.5340704470068
PADRE BURGOS,SOUTHERN LEYTE,8,11681.0,1.0,0.0,0.0,6640299.55,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,8,1.0,1750.6721724228842
PADRE GARCIA,BATANGAS,4A,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4A,0.6666666666666666,0.0
PAETE,LAGUNA,4A,2744.0,0.0,0.0,0.0,274110.0,0.0,0.0,0.0,0.0,0.0,7,4A,1.1666666666666667,350.07662835249045
PAGALUNGAN,MAGUINDANAO,Barmm,76495.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,3,Barmm,1.0,0.0
PAGBILAO,QUEZON,4A,34862.0,2.0,0.0,0.0,1532589.74,0.2857142857142857,0.0,0.0,0.0,0.0,7,4A,1.4,170.26883012998556
PAGLAT,MAGUINDANAO,Barmm,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Barmm,1.0,0.0
PAGSANGHAN,SAMAR,8,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,1.0,0.0
PAGSANJAN,LAGUNA,4A,10097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4A,1.0,0.0
PAGUDPUD,ILOCOS NORTE,1,66606.0,0.0,0.0,0.0,4507838.3100000005,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,9,1,1.5,278.58836351276193
PAKIL,LAGUNA,4A,4126.0,0.0,0.0,0.0,834441.22,0.16666666666666666,0.0,0.0,0.0,0.0,6,4A,1.0,825.3622354104847
PALANAN,ISABELA,2,2754.0,0.0,0.0,0.0,3292415.97,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,9,2,3.0,4395.7489586114825
PALANAS,MASBATE,5,26459.0,0.0,0.0,0.0,471900.0,0.09090909090909091,0.0,0.0,0.0,0.0,11,5,1.8333333333333333,70.4223250261155
PALAPAG,NORTHERN SAMAR,8,25762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0.6,0.0
PALAUIG,ZAMBALES,3,2513.0,0.0,0.0,0.0,1995568.62,0.375,0.0,0.0,0.0,0.0,8,3,2.0,1600.2956054530875
PALAYAN CITY,NUEVA ECIJA,3,4622.0,0.0,1.0,0.0,499180.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,397.4363057324841
PALIMBANG,SULTAN KUDARAT,12,74605.0,0.0,0.0,0.0,3813991.56,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,3,12,0.75,255.5951990349819
PALO,LEYTE,8,2449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,1.5,0.0
PALOMPON,LEYTE,8,26065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,2.0,0.0
PALUAN,OCCIDENTAL MINDORO,4B,41114.0,0.0,0.0,2.0,2928481.52,0.4,0.0,0.0,0.0,0.0,5,4B,0.8333333333333334,345.7883480930452
PAMBUJAN,NORTHERN SAMAR,8,28637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0.6,0.0
PAMPLONA,CAGAYAN,2,41567.0,0.0,0.0,0.0,3107374.47,0.4166666666666667,0.08333333333333333,0.25,0.08333333333333333,0.08333333333333333,12,2,2.0,236.15857045143642
PAMPLONA,CAMARINES SUR,5,49938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5,1.6,0.0
PAMPLONA,NEGROS ORIENTAL,7,8015.0,0.0,0.0,0.0,2782000.0,0.5,0.0,0.0,0.0,0.0,2,7,0.5,1236.9942196531792
PANAON,MISAMIS OCCIDENTAL,10,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,1.0,0.0
PANAY,CAPIZ,6,114359.0,5.0,0.0,0.0,6835541.98,0.8,0.6,0.0,0.2,0.2,5,6,1.0,242.74803721723075
PANDAG,MAGUINDANAO,Barmm,15965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Barmm,0.6666666666666666,0.0
PANDAN,ANTIQUE,6,24792.0,0.0,0.0,0.0,3381697.7199999997,0.5,0.3333333333333333,0.0,0.0,0.0,6,6,1.2,477.37121964991525
PANDAN,CATANDUANES,5,46658.0,0.0,0.0,0.0,5686360.0,0.0,0.0,0.0,0.0,0.0,8,5,1.3333333333333333,284.90204920086177
PANDI,BULACAN,3,41388.0,0.0,0.0,0.0,1953810.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,6,3,1.2,194.27364025057173
PANGANIBAN,CATANDUANES,5,17130.0,1.0,0.0,0.0,801400.0,0.0,0.0,0.0,0.0,0.0,6,5,1.2,181.31221719457014
PANGANTUCAN,BUKIDNON,10,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,1.0,0.0
PANGIL,LAGUNA,4A,1200.0,0.0,0.0,0.0,333792.44,0.0,0.0,0.0,0.0,0.0,7,4A,1.1666666666666667,902.1417297297297
PANGLAO,BOHOL,7,40500.0,1.0,11.0,0.0,5892000.0,0.5,0.0,0.0,0.0,0.0,2,7,0.5,380.1045093864912
PANGLIMA SUGALA,TAWI TAWI,Barmm,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Barmm,2.0,0.0
PANIQUI,TARLAC,3,27702.0,0.0,0.0,0.0,2302523.18,0.16666666666666666,0.0,0.0,0.0,0.0,6,3,1.5,274.27316021441334
PANITAN,CAPIZ,6,106623.0,11.0,0.0,1.0,10009055.0,0.4,0.4,0.2,0.2,0.0,5,6,1.0,378.42848500888505
PANTABANGAN,NUEVA ECIJA,3,4759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,0.0
PANTAR,LANAO DEL NORTE,10,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,1.0,0.0
PANUKULAN,QUEZON,4A,18024.0,0.0,0.0,0.0,21981478.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,7,4A,1.4,4262.454527826256
PAOAY,ILOCOS NORTE,1,18430.0,0.0,0.0,0.0,624673.04,0.3333333333333333,0.0,0.0,0.0,0.0,6,1,1.5,127.87575025588536
PAOMBONG,BULACAN,3,165643.0,0.0,0.0,0.0,462713.01,0.0,0.1111111111111111,0.0,0.0,0.0,9,3,1.5,9.730469371017602
PARACALE,CAMARINES NORTE,5,69892.0,0.0,1.0,0.0,2088881.23,0.36363636363636365,0.0,0.0,0.0,0.0,11,5,1.8333333333333333,133.04128590535635
PARACELIS,KALINGA,Car,0.0,0.0,0.0,0.0,16466.3,1.0,0.0,1.0,1.0,0.0,1,Car,1.0,16466.3
PARACELIS,MOUNTAIN PROVINCE,Car,2853.0,0.0,0.0,0.0,619778.12,0.5,0.0,0.25,0.0,0.0,4,Car,0.8,731.7333175914994
PARANAS,SAMAR,8,905.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0.6666666666666666,0.0
PARANG,MAGUINDANAO,Barmm,13665.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,2,Barmm,2.0,0.0
PARAÑAQUE,NCR,Ncr,41639.0,0.0,0.0,0.0,6307089.98,0.5,0.0,0.0,0.0,0.0,6,Ncr,1.0,586.7060446511629
PASACAO,CAMARINES SUR,5,87519.0,0.0,0.0,0.0,1875510.06,0.3076923076923077,0.0,0.0,0.0,0.0,13,5,2.1666666666666665,86.98219367405622
PASAY CITY,NCR,Ncr,28049.0,0.0,0.0,0.0,2926528.0,0.5,0.0,0.0,0.0,0.0,4,Ncr,1.0,416.7655938479066
PASIG,NCR,Ncr,70411.0,0.0,0.0,0.0,7342137.0,0.4,0.0,0.0,0.0,0.0,5,Ncr,0.8333333333333334,406.6989973965546
PASIL,KALINGA,Car,5440.0,0.0,0.0,0.0,2836665.8,0.75,0.5,0.5,0.0,0.0,4,Car,1.0,2116.9147761194026
PASSI CITY,ILOILO,6,23080.0,2.0,0.0,0.0,1432587.375,0.4,0.2,0.0,0.0,0.0,5,6,1.0,248.6699140774171
PASUQUIN,ILOCOS NORTE,1,14899.0,0.0,0.0,0.0,836896.89,0.4,0.0,0.0,0.0,0.0,5,1,1.25,215.8063151108819
PATEROS,NCR,Ncr,34911.0,0.0,1.0,0.0,4568187.0,0.25,0.0,0.0,0.0,0.0,4,Ncr,0.6666666666666666,523.7545287778032
PATIKUL,SULU,Barmm,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Barmm,1.0,0.0
PATNANUNGAN,QUEZON,4A,7299.0,0.0,0.0,0.0,7686686.14,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,7,4A,1.4,3773.532714776632
PATNONGON,ANTIQUE,6,51718.0,7.0,0.0,1.0,8988324.0,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.0,9,6,1.5,681.7083048919227
PAVIA,ILOILO,6,10091.0,0.0,0.0,0.0,788826.88,0.4,0.2,0.0,0.0,0.0,5,6,1.0,341.18809688581314
PEREZ,QUEZON,4A,10800.0,1.0,1.0,0.0,1361976.0,0.2222222222222222,0.0,0.0,0.0,0.0,9,4A,1.8,399.64084507042253
PEÑABLANCA,CAGAYAN,2,7529.0,0.0,0.0,0.0,1068751.3499999999,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,7,2,1.4,499.1832554880896
PEÑARANDA,NUEVA ECIJA,3,29030.0,0.0,0.0,0.0,8701035.75,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,7,3,1.1666666666666667,1185.4272138964577
PEÑARRUBIA,ABRA,Car,14827.0,0.0,4.0,0.0,39580.0,0.2,0.0,0.0,0.0,0.2,5,Car,1.0,8.766334440753045
PG AURORA,AURORA,3,0.0,0.0,0.0,0.0,9252720.4,1.0,0.0,0.0,0.0,0.0,1,3,1.0,9252720.4
PIAT,CAGAYAN,2,400.0,0.0,0.0,0.0,48011621.5,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,6,2,1.5,355641.64074074075
PICONG,LANAO DEL SUR,Barmm,1395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Barmm,1.0,0.0
PIDDIG,ILOCOS NORTE,1,26122.0,1.0,0.0,0.0,324684.1,0.4,0.0,0.0,0.0,0.0,5,1,1.25,49.676269889840874
PIDIGAN,ABRA,Car,19064.0,0.0,11.0,0.0,533365.26,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,6,Car,1.2,82.41119592089
PIGCAWAYAN,COTABATO,12,58975.0,1.0,0.0,0.0,6144846.0,0.5,0.25,0.0,0.0,0.0,4,12,1.3333333333333333,519.9125137490481
