typhoon_name,year,region,province,city_municipality,families,person,brgy,dead,injured_ill,missing,totally,partially,total,cost,has_food,has_cash,has_hygiene_health,has_sleeping_essentials,has_shelter_support,aid_diversity
MARING,2021,Car,IFUGAO,TINOC,3.0,18.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0,0,0,0,0
MARING,2021,6,ANTIQUE,TOBIAS FORNIER,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0
MARING,2021,Car,BENGUET,TUBA,56.0,235.0,12.0,0.0,0.0,0.0,1.0,27.0,28.0,0.0,0,0,0,0,0,0
MARING,2021,1,LA UNION,TUBAO,136.0,496.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,0,1,1,1,4
MARING,2021,Caraga,AGUSAN DEL NORTE,TUBAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
MARING,2021,Car,BENGUET,TUBLAY,147.0,600.0,7.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0,0,0,0,0,0
MARING,2021,Car,ABRA,TUBO,1410.0,5845.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,888300.0,1,0,0,0,0,1
MARING,2021,1,PANGASINAN,UMINGAN,520.0,2568.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
MARING,2021,1,PANGASINAN,URDANETA,2851.0,14255.0,15.0,0.0,0.0,0.0,6.0,11.0,17.0,0.0,0,0,0,0,0,0
MARING,2021,6,ANTIQUE,VALDERRAMA,4.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
MARING,2021,1,ILOCOS SUR,VIGAN,1024.0,4234.0,38.0,0.0,0.0,0.0,16.0,309.0,325.0,0.0,1,0,1,0,0,2
MARING,2021,Car,ABRA,VILLAVICIOSA,1796.0,6383.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1010052.0,1,0,0,0,0,1
MAYMAY,2022,2,CAGAYAN,ALLACAPAN,1114.0,4176.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,609384.53,1,0,0,0,0,1
MAYMAY,2022,2,CAGAYAN,APARRI,5297.0,21011.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2249962.0,1,0,0,0,0,1
MAYMAY,2022,2,CAGAYAN,BAGGAO,47.0,185.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
MAYMAY,2022,2,CAGAYAN,BALLESTEROS,393.0,1395.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,200704.0,1,0,0,0,0,1
MAYMAY,2022,2,CAGAYAN,BUGUEY,1404.0,4948.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,844400.0,1,0,0,0,0,1
MAYMAY,2022,2,CAGAYAN,CAMALANIUGAN,465.0,1914.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,302592.0,1,0,0,0,0,1
MAYMAY,2022,2,CAGAYAN,CLAVERIA,49.0,226.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
MAYMAY,2022,Car,APAYAO,CONNER,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,1,0,0,0,0,1
MAYMAY,2022,Car,APAYAO,FLORA,293.0,1226.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,198654.0,1,0,0,0,0,1
MAYMAY,2022,2,CAGAYAN,GATTARAN,65.0,261.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
MAYMAY,2022,2,CAGAYAN,GONZAGA,540.0,1956.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,87552.0,1,0,0,0,0,1
MAYMAY,2022,Car,APAYAO,KABUGAO,200.0,204.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.0,1,0,0,0,0,1
MAYMAY,2022,2,CAGAYAN,LAL LO,450.0,1550.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,69120.0,1,0,0,0,0,1
MAYMAY,2022,2,CAGAYAN,LASAM,285.0,1008.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,110080.0,1,0,0,0,0,1
MAYMAY,2022,Car,APAYAO,LUNA,97.0,358.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
MAYMAY,2022,2,ISABELA,PALANAN,7.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
MAYMAY,2022,2,CAGAYAN,PAMPLONA,182.0,536.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
MAYMAY,2022,Car,APAYAO,PUDTOL,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2034.0,1,0,0,0,0,1
MAYMAY,2022,2,CAGAYAN,RIZAL,18.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9216.0,1,0,0,0,0,1
MAYMAY,2022,2,CAGAYAN,SANCHEZ MIRA,24.0,91.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
MAYMAY,2022,2,CAGAYAN,SANTA ANA,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
MAYMAY,2022,2,CAGAYAN,SANTA TERESITA,692.0,2649.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,251000.0,1,0,0,0,0,1
MAYMAY,2022,2,CAGAYAN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7367.5,0,0,1,0,0,1
NENENG,2022,2,CAGAYAN,ABULUG,553.0,1960.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1677950.0,1,0,1,1,0,3
NENENG,2022,1,ILOCOS NORTE,ADAMS,1000.0,2391.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,2133500.0,1,0,1,0,0,2
NENENG,2022,2,CAGAYAN,ALLACAPAN,2145.0,7945.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,904313.0,1,0,0,0,0,1
NENENG,2022,2,CAGAYAN,APARRI,15241.0,53283.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,7197005.0,1,0,0,1,0,2
NENENG,2022,1,ILOCOS NORTE,BACARRA,686.0,3095.0,19.0,0.0,0.0,0.0,2.0,31.0,33.0,0.0,0,0,0,0,0,0
NENENG,2022,2,CAGAYAN,BAGGAO,390.0,1053.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,145078.0,1,0,0,0,0,1
NENENG,2022,Car,BENGUET,BAGUIO CITY,17.0,17.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,6500.0,0,1,0,0,0,1
NENENG,2022,2,CAGAYAN,BALLESTEROS,3130.0,10914.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2895511.0,1,0,1,1,0,3
NENENG,2022,1,ILOCOS NORTE,BANGUI,202.0,582.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NENENG,2022,1,ILOCOS NORTE,BATAC,1245.0,3953.0,24.0,0.0,0.0,0.0,0.0,5.0,5.0,441422.55,1,0,0,0,0,1
NENENG,2022,2,CAGAYAN,BUGUEY,3081.0,10697.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,339248.0,1,0,0,1,1,4
NENENG,2022,1,ILOCOS NORTE,BURGOS,31.0,121.0,8.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0,0,0,0,0,0
NENENG,2022,Car,APAYAO,CALANASAN,390.0,1233.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,351396.0,1,1,0,0,0,2
NENENG,2022,2,CAGAYAN,CALAYAN,1107.0,3450.0,12.0,0.0,0.0,0.0,47.0,0.0,47.0,28160.0,1,0,0,0,0,1
NENENG,2022,2,CAGAYAN,CAMALANIUGAN,1028.0,4061.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1517090.2,1,0,1,1,1,4
NENENG,2022,2,CAGAYAN,CLAVERIA,3206.0,11905.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2896080.0,1,0,1,1,0,3
NENENG,2022,1,ILOCOS NORTE,CURRIMAO,43.0,159.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12600.0,1,0,0,0,0,1
NENENG,2022,1,ILOCOS NORTE,DINGRAS,2.0,10.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1500.0,1,0,0,0,0,1
NENENG,2022,Car,APAYAO,FLORA,188.0,784.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,127464.0,1,1,0,0,0,2
NENENG,2022,2,CAGAYAN,GATTARAN,119.0,430.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NENENG,2022,2,CAGAYAN,GONZAGA,1680.0,6224.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,731758.2,1,0,0,0,0,1
NENENG,2022,Car,BENGUET,ITOGON,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0
NENENG,2022,Car,BENGUET,LA TRINIDAD,1004.0,2678.0,5.0,0.0,0.0,0.0,1.0,3.0,4.0,1494123.7,1,1,0,0,0,2
NENENG,2022,2,CAGAYAN,LAL LO,392.0,1252.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,519736.0,1,0,0,0,0,1
NENENG,2022,1,ILOCOS NORTE,LAOAG CITY,207.0,803.0,19.0,0.0,0.0,0.0,0.0,9.0,9.0,103500.0,1,0,0,0,0,1
NENENG,2022,2,CAGAYAN,LASAM,16.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5120.0,1,0,0,0,0,1
NENENG,2022,Car,APAYAO,LUNA,298.0,1108.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,187982.0,1,1,0,0,0,2
NENENG,2022,1,ILOCOS NORTE,MARCOS,10.0,47.0,5.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,0,0,0,0,0
NENENG,2022,1,ILOCOS NORTE,NO BREAKDOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2376675.0,1,0,0,0,0,1
NENENG,2022,2,CAGAYAN,NO BREAKDOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325083.63,1,0,0,1,1,3
NENENG,2022,1,ILOCOS NORTE,PAGUDPUD,1077.0,3490.0,16.0,0.0,0.0,0.0,1.0,41.0,42.0,640987.0,1,0,0,0,0,1
NENENG,2022,2,CAGAYAN,PAMPLONA,1269.0,4826.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1635655.36,1,0,1,1,0,3
NENENG,2022,1,ILOCOS NORTE,PAOAY,249.0,879.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,324121.1,1,0,0,0,0,1
NENENG,2022,1,ILOCOS NORTE,PASUQUIN,75.0,316.0,5.0,0.0,0.0,0.0,0.0,11.0,11.0,24000.0,1,0,0,0,0,1
NENENG,2022,1,ILOCOS NORTE,PIDDIG,641.0,3062.0,12.0,0.0,0.0,0.0,1.0,5.0,6.0,321136.0,1,0,0,0,0,1
NENENG,2022,1,ILOCOS NORTE,PINILI,93.0,370.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,63860.0,1,0,0,0,0,1
NENENG,2022,Car,APAYAO,PUDTOL,208.0,786.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,1,0,0,0,0,1
NENENG,2022,1,ILOCOS SUR,SAN ESTEBAN,1.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3053.5,1,0,0,0,0,1
NENENG,2022,1,ILOCOS SUR,SAN JUAN CITY,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0
NENENG,2022,1,ILOCOS NORTE,SAN NICOLAS,125.0,481.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,62000.0,1,0,0,0,0,1
NENENG,2022,2,CAGAYAN,SANCHEZ MIRA,8625.0,28266.0,18.0,0.0,0.0,0.0,0.0,13.0,13.0,3008699.0,1,0,1,1,0,3
NENENG,2022,2,CAGAYAN,SANTA ANA,805.0,3757.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2055784.0,1,0,1,1,0,4
NENENG,2022,Car,APAYAO,SANTA MARCELA,77.0,280.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,52206.0,1,0,0,0,0,1
NENENG,2022,2,CAGAYAN,SANTA PRAXEDES,1203.0,3715.0,10.0,0.0,0.0,0.0,2.0,47.0,49.0,950595.0,1,0,0,0,0,1
NENENG,2022,2,CAGAYAN,SANTA TERESITA,1187.0,3907.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,929815.2,1,0,0,1,1,4
NENENG,2022,1,ILOCOS NORTE,SARRAT,120.0,442.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,47600.0,1,0,0,0,0,1
NENENG,2022,1,PANGASINAN,SISON,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0
NENENG,2022,1,ILOCOS NORTE,SOLSONA,12.0,40.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,7560.0,1,0,0,0,0,1
NENENG,2022,Car,MOUNTAIN PROVINCE,TADIAN,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NENENG,2022,Car,BENGUET,TUBA,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NENENG,2022,1,ILOCOS NORTE,VINTAR,2036.0,8177.0,18.0,0.0,0.0,0.0,0.0,13.0,13.0,1930100.0,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,3,BATAAN,ABUCAY,98.0,340.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,Car,ABRA,ABUCAY,36.0,127.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28542.6,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,2,CAGAYAN,ABULUG,3235.0,9656.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,673922.5,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,1,ILOCOS NORTE,ADAMS,96.0,280.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,4A,QUEZON,AGDANGAN,774.0,2206.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,2,QUIRINO,AGLIPAY,10620.0,42480.0,25.0,0.0,0.0,0.0,11.0,379.0,390.0,293390.1,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,1,PANGASINAN,AGNO,157.0,517.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,1,LA UNION,AGOO,223.0,765.0,19.0,0.0,0.0,0.0,0.0,3.0,3.0,44410.0,0,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,Car,IFUGAO,AGUINALDO,235.0,765.0,10.0,0.0,0.0,0.0,2.0,28.0,30.0,103863.35,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,4A,QUEZON,ALABAT,473.0,1330.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,1,PANGASINAN,ALAMINOS,337.0,1087.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,113550.0,0,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,1,PANGASINAN,ALCALA,405.0,1532.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,2,CAGAYAN,ALCALA,327.0,987.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,2,NUEVA VIZCAYA,ALFONSO CASTAÑEDA,845.0,2796.0,6.0,0.0,0.0,0.0,18.0,82.0,100.0,86040.0,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,Car,IFUGAO,ALFONSO LISTA,352.0,1161.0,19.0,0.0,0.0,0.0,12.0,46.0,58.0,179657.09,1,0,1,1,0,4
NIKA-OFEL-PEPITO,2024,3,NUEVA ECIJA,ALIAGA,317.0,1241.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,2,ISABELA,ALICIA,2139.0,6845.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,994369.77,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,2,CAGAYAN,ALLACAPAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633445.5,1,0,1,0,1,3
NIKA-OFEL-PEPITO,2024,8,BILIRAN,ALMERIA,331.0,1229.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,2,NUEVA VIZCAYA,AMBAGUIO,341.0,1105.0,6.0,0.0,0.0,0.0,25.0,296.0,321.0,40000.0,0,1,0,0,0,1
NIKA-OFEL-PEPITO,2024,2,CAGAYAN,AMULUNG,5491.0,17711.0,31.0,0.0,0.0,0.0,0.0,6.0,6.0,1854921.3,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,1,PANGASINAN,ANDA,575.0,1983.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,2,ISABELA,ANGADANAN,1649.0,5867.0,58.0,0.0,0.0,0.0,58.0,1229.0,1287.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,3,BULACAN,ANGAT,35.0,138.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,2,CAGAYAN,APARRI,3010.0,9534.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2190054.25,1,0,1,1,0,3
NIKA-OFEL-PEPITO,2024,3,PAMPANGA,ARAYAT,102.0,383.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,1,LA UNION,ARINGAY,171.0,463.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,257830.9,1,0,0,0,0,2
NIKA-OFEL-PEPITO,2024,2,NUEVA VIZCAYA,ARITAO,229.0,831.0,17.0,0.0,0.0,0.0,5.0,1.0,6.0,28680.0,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,5,MASBATE,AROROY,761.0,3307.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,8,EASTERN SAMAR,ARTECHE,4849.0,17673.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1215032.0,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,1,PANGASINAN,ASINGAN,297.0,1188.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,Car,IFUGAO,ASIPULO,441.0,1431.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,169912.8,1,1,0,0,0,2
NIKA-OFEL-PEPITO,2024,4A,QUEZON,ATIMONAN,1613.0,4814.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,Car,BENGUET,ATOK,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,2,ISABELA,AURORA,1030.0,4092.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1790527.04,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,5,CAMARINES SUR,BAAO,5080.0,19352.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,5,ALBAY,BACACAY,9240.0,32925.0,50.0,0.0,0.0,0.0,31.0,854.0,885.0,290560.0,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,1,LA UNION,BACNOTAN,169.0,612.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,133172.3,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,2,NUEVA VIZCAYA,BAGABAG,582.0,1927.0,17.0,0.0,0.0,0.0,27.0,44.0,71.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,3,BATAAN,BAGAC,19.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,5,CATANDUANES,BAGAMANOC,3749.0,16625.0,18.0,0.0,0.0,0.0,655.0,1378.0,2033.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,2,CAGAYAN,BAGGAO,6597.0,19062.0,48.0,0.0,0.0,0.0,7.0,23.0,30.0,2150000.0,1,1,0,0,0,2
NIKA-OFEL-PEPITO,2024,Car,BENGUET,BAGUIO CITY,1045.0,2132.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,65856.0,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,3,BULACAN,BALAGTAS,11.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,1,LA UNION,BALAOAN,58.0,178.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,77370.3,1,0,0,0,0,2
NIKA-OFEL-PEPITO,2024,5,CAMARINES SUR,BALATAN,781.0,3033.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,Car,KALINGA,BALBALAN,233.0,865.0,12.0,0.0,2.0,0.0,2.0,30.0,32.0,138877.15,1,1,1,1,0,5
NIKA-OFEL-PEPITO,2024,5,MASBATE,BALENO,79.0,295.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,3,AURORA,BALER,3652.0,10133.0,13.0,0.0,0.0,0.0,44.0,395.0,439.0,1060972.4,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,3,BULACAN,BALIWAG,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,2,CAGAYAN,BALLESTEROS,1578.0,4443.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,5,MASBATE,BALUD,2379.0,10095.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,1,PANGASINAN,BALUNGAO,3128.0,14004.0,15.0,0.0,0.0,0.0,0.0,10.0,10.0,1925627.8,1,0,0,0,0,2
NIKA-OFEL-PEPITO,2024,3,TARLAC,BAMBAN,34.0,147.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,2,NUEVA VIZCAYA,BAMBANG,379.0,1325.0,16.0,0.0,0.0,0.0,0.0,2.0,2.0,2307517.0,1,1,0,0,0,3
NIKA-OFEL-PEPITO,2024,Car,IFUGAO,BANAUE,18.0,67.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2100.0,0,1,0,0,0,1
NIKA-OFEL-PEPITO,2024,1,LA UNION,BANGAR,483.0,1499.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1918331.35,1,0,0,0,0,2
NIKA-OFEL-PEPITO,2024,Car,ABRA,BANGUED,14.0,70.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,1,PANGASINAN,BANI,327.0,977.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,158500.0,0,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,1,ILOCOS SUR,BANTAY,14.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,4B,ROMBLON,BANTON,72.0,241.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,5,CATANDUANES,BARAS,4329.0,13974.0,29.0,0.0,0.0,0.0,500.0,1744.0,2244.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,5,SORSOGON,BARCELONA,1844.0,6524.0,25.0,0.0,0.0,0.0,0.0,74.0,74.0,589326.5,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,Car,MOUNTAIN PROVINCE,BARLIG,9.0,24.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,2,BATANES,BASCO,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,1,PANGASINAN,BASISTA,98.0,417.0,6.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,5,CAMARINES NORTE,BASUD,5392.0,17008.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,692320.0,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,5,CAMARINES SUR,BATO,1486.0,5673.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,210000.0,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,5,CATANDUANES,BATO,4493.0,16906.0,27.0,0.0,0.0,0.0,569.0,2232.0,2801.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,5,MASBATE,BATUAN,622.0,2362.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,373200.0,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,1,LA UNION,BAUANG,430.0,904.0,12.0,0.0,0.0,0.0,0.0,2.0,2.0,319018.3,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,Car,MOUNTAIN PROVINCE,BAUKO,78.0,300.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,73332.69,1,0,1,1,0,4
NIKA-OFEL-PEPITO,2024,1,PANGASINAN,BAUTISTA,899.0,2923.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,956014.65,1,0,0,0,0,2
NIKA-OFEL-PEPITO,2024,2,NUEVA VIZCAYA,BAYOMBONG,1923.0,6095.0,25.0,0.0,0.0,0.0,69.0,963.0,1032.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,2,ISABELA,BENITO SOLIVEN,115.0,339.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,14109.2,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,Car,MOUNTAIN PROVINCE,BESAO,41.0,107.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,29110.0,1,0,0,0,0,1
NIKA-OFEL-PEPITO,2024,8,BILIRAN,BILIRAN,297.0,1058.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
NIKA-OFEL-PEPITO,2024,1,PANGASINAN,BINMALEY,9480.0,32673.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
