city_municipality_,province_,region_,person_sum,dead_sum,injured_ill_sum,missing_sum,totally_sum,partially_sum,cost_sum,has_food_mean,has_cash_mean,has_hygiene_health_mean,has_sleeping_essentials_mean,has_shelter_support_mean,num_typhoons,recurrence_rate,cost_per_family
BARBAZA,ANTIQUE,6,70947.0,0.0,0.0,0.0,11.0,35.0,9519893.530000001,0.7,0.3,0.0,0.2,0.0,19,3.1666666666666665,441.5535032467533
BARCELONA,SORSOGON,5,17078.0,0.0,0.0,0.0,120.0,625.0,863264.85,0.3333333333333333,0.0,0.0,0.0,0.0,9,1.8,183.9865409207161
BARILI,CEBU,7,89014.0,0.0,0.0,0.0,6173.0,13073.0,4826000.0,1.0,0.0,0.0,0.0,0.0,1,1.0,241.92901544014438
BARIRA,MAGUINDANAO,BARMM,11735.0,4.0,2.0,0.0,27.0,40.0,0.0,0.5,0.0,0.0,0.0,0.0,5,1.6666666666666667,0.0
BARLIG,MOUNTAIN PROVINCE,CAR,371.0,0.0,0.0,0.0,1.0,8.0,60017.78,0.3,0.0,0.0,0.0,0.0,18,3.6,425.65801418439713
BAROBO,SURIGAO DEL SUR,CARAGA,40308.0,0.0,0.0,0.0,28.0,361.0,468289.0,0.3333333333333333,0.0,0.0,0.0,0.0,3,1.0,43.65923923177326
BAROTAC NUEVO,ILOILO,6,100312.0,0.0,0.0,0.0,152.0,10028.0,9283015.36,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,11,2.2,379.45615434924787
BAROTAC VIEJO,ILOILO,6,81204.0,0.0,0.0,0.0,57.0,2086.0,8711304.92,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,11,2.2,395.1421990383743
BAROY,LANAO DEL NORTE,10,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
BARUGO,LEYTE,8,1860.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
BASAY,NEGROS ORIENTAL,7,15955.0,0.0,1.0,0.0,134.0,2880.0,2252000.0,0.3333333333333333,0.0,0.0,0.0,0.0,3,1.5,574.4897959183673
BASCO,BATANES,2,55071.0,0.0,0.0,0.0,172.0,1352.0,17695069.740000002,0.4166666666666667,0.08333333333333333,0.0,0.0,0.0,21,4.2,951.5013034360381
BASEY,SAMAR,8,7850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
BASILISA,DINAGAT ISLANDS,13,26446.0,0.0,0.0,0.0,2777.0,3079.0,13031667.87,0.0,0.16666666666666666,0.0,0.0,0.0,10,2.5,1746.6382348210695
BASISTA,PANGASINAN,1,63353.0,0.0,0.0,0.0,3.0,32.0,6718773.0,0.14285714285714285,0.0,0.0,0.0,0.0,13,2.6,488.14102005231035
BASUD,CAMARINES NORTE,5,39264.0,0.0,1.0,0.0,128.0,221.0,2340166.6100000003,0.3333333333333333,0.0,0.0,0.0,0.0,12,2.4,209.80514703245476
BASUD,ORIENTAL MINDORO,4B,26037.0,0.0,0.0,0.0,17.0,500.0,1277207.4,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,9,1.5,180.09128595600674
BATAC,ILOCOS NORTE,1,40307.0,0.0,0.0,0.0,45.0,1733.0,2034621.57,0.2,0.1,0.0,0.0,0.0,17,3.4,170.20424711393676
BATAD,ILOILO,6,75887.0,0.0,0.0,0.0,3.0,56.0,4725565.52,1.0,0.0,0.0,0.25,0.0,5,1.25,217.9789436782139
BATAN,AKLAN,6,37254.0,1.0,0.0,0.0,0.0,0.0,3516321.0,0.5,0.5,0.0,0.0,0.0,2,2.0,381.33835809565124
BATANGAS CITY,BATANGAS,4A,69957.0,1.0,2.0,0.0,478.0,5948.0,18678810.240000002,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,15,2.5,1106.826868926286
BATARAZA,PALAWAN,4B,6122.0,0.0,0.0,0.0,5.0,17.0,2091190.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,6,1.5,1558.263785394933
BATO,CAMARINES SUR,5,149964.0,0.0,0.0,0.0,1714.0,5676.0,13438323.82,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,17,2.8333333333333335,378.3418401418959
BATO,CATANDUANES,5,66519.0,1.0,0.0,0.0,1721.0,4003.0,2413068.8,0.125,0.0,0.0,0.0,0.0,14,2.3333333333333335,146.23773104660322
BATO,LEYTE,8,110657.0,0.0,0.0,0.0,6624.0,4500.0,11655480.82,0.75,0.25,0.0,0.0,0.25,5,1.25,470.3583866020985
BATUAN,AKLAN,6,4659.0,0.0,0.0,0.0,2.0,1250.0,762175.0,1.0,1.0,0.0,0.0,0.0,1,1.0,608.2801276935355
BATUAN,BATANGAS,4A,4255.0,0.0,0.0,0.0,57.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.5,0.0
BATUAN,BOHOL,7,14687.0,1.0,1.0,1.0,408.0,2645.0,2500360.0,1.0,0.0,0.0,0.0,0.0,1,1.0,641.1179487179487
BATUAN,MASBATE,5,4287.0,0.0,0.0,0.0,0.0,6.0,373200.0,0.16666666666666666,0.0,0.0,0.0,0.0,8,1.6,332.620320855615
BAUAN,MASBATE,5,164.0,0.0,0.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
BAUANG,BATANGAS,4A,9235.0,0.0,0.0,0.0,134.0,666.0,2372105.0,0.0,0.0,0.0,0.0,0.0,13,2.6,934.2674281213076
BAUANG,LA UNION,1,103641.0,0.0,0.0,0.0,304.0,3585.0,11382191.3,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,18,3.6,366.6824941206791
BAUKO,MOUNTAIN PROVINCE,CAR,1410.0,0.0,4.0,0.0,6.0,107.0,125798.1,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,16,3.2,332.7992063492064
BAUTISTA,PANGASINAN,1,11627.0,0.0,0.0,0.0,0.0,3.0,1280014.65,0.2,0.0,0.0,0.0,0.0,10,2.0,381.1836360929124
BAY,LAGUNA,4A,89271.0,0.0,0.0,0.0,112.0,1676.0,2754465.04,0.0,0.125,0.125,0.0,0.0,12,2.0,91.08680687830687
BAYABAS,SURIGAO DEL SUR,CARAGA,9450.0,0.0,0.0,0.0,27.0,472.0,1032170.0,0.0,0.0,0.0,0.0,0.0,2,0.6666666666666666,378.77798165137614
BAYAMBANG,PANGASINAN,1,8857.0,0.0,0.0,0.0,0.0,0.0,659685.0,0.0,0.0,0.0,0.0,0.0,9,1.8,289.0819456617003
BAYAWAN CITY,NEGROS ORIENTAL,7,28704.0,3.0,12.0,0.0,1030.0,6367.0,434070.0,0.3333333333333333,0.0,0.0,0.0,0.0,6,1.2,57.3029702970297
BAYBAY,LEYTE,8,148999.0,95.0,1.0,1.0,891.0,14137.0,5712925.02,0.5,0.5,0.5,0.25,0.5,5,1.25,149.89439351402407
BAYOG,ZAMBOANGA DEL SUR,9,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
BAYOMBONG,NUEVA VIZCAYA,2,8716.0,0.0,0.0,0.0,71.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.8,0.0
BAYUGAN,AGUSAN DEL SUR,CARAGA,4372.0,0.0,0.0,0.0,35.0,59.0,645000.0,0.0,0.0,0.0,0.0,0.0,1,1.0,590.1189387008234
BELISON,ANTIQUE,6,42947.0,0.0,0.0,0.0,69.0,936.0,4631433.0,0.4,0.5,0.0,0.1,0.0,20,4.0,406.9085397996837
BENITO SOLIVEN,ISABELA,2,6758.0,0.0,0.0,0.0,0.0,0.0,122694.01999999999,0.6,0.0,0.0,0.0,0.2,7,1.4,58.621127568084084
BESAO,MOUNTAIN PROVINCE,CAR,7406.0,0.0,0.0,0.0,1.0,34.0,417673.04000000004,0.5,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,21,4.2,260.3946633416459
BIEN UNIDO,BOHOL,7,36336.0,7.0,0.0,3.0,3281.0,3433.0,2917300.0,0.3333333333333333,0.0,0.0,0.0,0.0,6,1.2,230.17989584977119
BILAR,BOHOL,7,10312.0,0.0,0.0,0.0,255.0,3181.0,2401000.0,0.5,0.0,0.0,0.0,0.0,3,0.75,698.5743380855397
BILIRAN,BILIRAN,8,6391.0,0.0,0.0,0.0,3.0,33.0,1087860.0,0.2,0.0,0.0,0.0,0.0,8,2.0,784.3258832011536
BINALBAGAN,NEGROS OCCIDENTAL,6,181485.0,1.0,0.0,0.0,3295.0,9003.0,13191472.56,0.625,0.25,0.125,0.125,0.0,16,3.2,352.6754507539301
BINALONAN,PANGASINAN,1,7435.0,0.0,0.0,0.0,2.0,38.0,433900.0,0.0,0.0,0.0,0.0,0.0,10,2.0,218.04020100502512
BINANGONAN,RIZAL,4A,27445.0,0.0,0.0,0.0,0.0,0.0,102200.0,0.0,0.1,0.0,0.0,0.0,15,2.5,14.535627933437633
BINDOY,NEGROS ORIENTAL,7,48229.0,9.0,14.0,2.0,1467.0,7462.0,3705900.0,0.3333333333333333,0.0,0.0,0.0,0.0,7,1.75,320.71830376460406
BINGAWAN,ILOILO,6,24453.0,0.0,0.0,0.0,5.0,153.0,1297651.0,0.5,0.0,0.0,0.0,0.0,6,2.0,206.63232484076434
BINIDAYAN,LANAO DEL SUR,BARMM,1875.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.75,0.0
BINMALEY,PANGASINAN,1,289771.0,0.0,0.0,0.0,1.0,11.0,14903973.32,0.4,0.0,0.0,0.0,0.0,11,2.75,179.58758067237017
BINUANGAN,MISAMIS ORIENTAL,10,2312.0,1.0,0.0,0.0,0.0,30.0,5000.0,0.3333333333333333,0.0,0.0,0.0,0.0,6,1.5,8.077544426494345
BINUANGAN,MISAMIS ORIENTAL,9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
BIRI,NORTHERN SAMAR,8,11979.0,0.0,0.0,0.0,22.0,450.0,927976.5,0.4,0.2,0.2,0.2,0.0,8,1.6,293.8494300189994
BISLIG,SURIGAO DEL SUR,CARAGA,20282.0,0.0,0.0,0.0,3.0,66.0,3000.0,0.5,0.0,0.0,0.0,0.0,2,0.6666666666666666,0.5959475566150179
BIÑAN,LAGUNA,4A,390273.0,0.0,0.0,0.0,12.0,0.0,19904822.4,0.125,0.125,0.0,0.0,0.0,12,2.0,249.24334030377779
BOAC,MARINDUQUE,4B,56839.0,0.0,0.0,0.0,138.0,4661.0,3947144.12,0.4166666666666667,0.0,0.08333333333333333,0.08333333333333333,0.0,16,2.6666666666666665,262.3210021931282
BOCAUE,BULACAN,3,276930.0,0.0,0.0,0.0,0.0,0.0,340379.79,0.09090909090909091,0.0,0.0,0.0,0.0,16,2.6666666666666665,3.9188978308925115
BOGO CITY,CEBU,7,807.0,0.0,0.0,0.0,0.0,0.0,960.0,0.6666666666666666,0.0,0.0,0.0,0.0,4,1.0,4.383561643835616
BOKOD,BENGUET,CAR,9840.0,0.0,0.0,0.0,1.0,13.0,14600.6,0.125,0.0,0.125,0.0,0.0,15,3.0,7.217301038062284
BOLINAO,PANGASINAN,1,206541.0,0.0,0.0,0.0,1141.0,7423.0,17587610.92,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,15,3.0,355.3770644574662
BOLINEY,ABRA,CAR,24405.0,0.0,0.0,0.0,0.0,3.0,1609704.6600000001,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,15,3.0,316.06217553504814
BOLJOON,CEBU,7,17243.0,1.0,0.0,0.0,352.0,2118.0,2120000.0,1.0,0.0,0.0,0.0,0.0,1,1.0,448.4874127353501
BOMBON,CAMARINES SUR,5,32530.0,0.0,0.0,0.0,3.0,0.0,6010655.9,0.25,0.0,0.0,0.125,0.0,11,2.2,773.8709797862754
BOMBON,NORTHERN SAMAR,8,11168.0,0.0,2.0,0.0,22.0,1858.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.6,0.0
BONGABON,NUEVA ECIJA,3,2421.0,0.0,0.0,0.0,0.0,0.0,123900.0,0.0,0.0,0.0,0.0,0.0,6,1.2,206.5
BONGABONG,ORIENTAL MINDORO,4B,18273.0,0.0,0.0,0.0,44.0,265.0,2485220.35,0.3333333333333333,0.0,0.0,0.0,0.0,9,1.5,677.7257567493864
BONGAO,TAWI TAWI,BARMM,1170.0,0.0,0.0,0.0,121.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,0.0
BONIFACIO,MISAMIS OCCIDENTAL,10,3519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
BONTOC,MOUNTAIN PROVINCE,CAR,2772.0,0.0,3.0,0.0,0.0,1.0,46081.8,0.2857142857142857,0.0,0.0,0.0,0.0,14,2.8,56.33471882640587
BONTOC,SOUTHERN LEYTE,8,37984.0,0.0,0.0,0.0,2389.0,5370.0,7402310.26,0.4,0.2,0.2,0.4,0.2,6,1.5,736.0356229491896
BORBON,CEBU,7,2983.0,0.0,0.0,0.0,2.0,27.0,384790.0,1.0,0.0,0.0,0.0,0.0,1,1.0,405.8966244725738
BORONGAN,EASTERN SAMAR,8,2275.0,0.0,0.0,0.0,0.0,0.0,611585.52,1.0,0.0,0.0,0.0,0.0,2,2.0,1147.44
BORONGAN CITY,EASTERN SAMAR,8,4782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
BOSTON,DAVAO ORIENTAL,11,9867.0,0.0,0.0,0.0,0.0,0.0,1896032.0,1.0,0.0,0.0,0.0,0.0,1,1.0,772.0
BOTOLAN,ZAMBALES,3,5965.0,1.0,0.0,0.0,2.0,2.0,3532305.7,0.2727272727272727,0.0,0.0,0.0,0.0,18,3.6,1748.666188118812
BRAULIO EAST DUJALI,DAVAO DEL NORTE,11,46.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,0.0
BROOKES POINT,PALAWAN,4B,2050.0,0.0,0.0,0.0,24.0,45.0,1061708.5,0.2,0.0,0.0,0.0,0.0,10,2.0,2162.3391038696536
BUBONG,LANAO DEL SUR,BARMM,31430.0,0.0,0.0,0.0,4.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.2,0.0
BUCAY,ABRA,CAR,43548.0,1.0,7.0,0.0,4.0,25.0,1330741.2,0.8,0.4,0.0,0.0,0.0,6,2.0,121.28519868756835
BUCAY,BATAAN,3,79530.0,0.0,0.0,0.0,0.0,1.0,244720.0,0.0,0.0,0.0,0.0,0.0,4,2.0,15.26161521671344
BUCLOC,ABRA,CAR,7887.0,0.0,0.0,0.0,0.0,4.0,705930.2,0.25,0.25,0.0,0.0,0.0,9,1.8,327.57781902552205
BUENAVISTA,AGUSAN DEL NORTE,CARAGA,4150.0,0.0,0.0,0.0,19.0,57.0,236415.0,0.0,0.0,0.0,0.0,0.0,2,2.0,241.23979591836735
BUENAVISTA,BOHOL,7,25004.0,4.0,0.0,0.0,2867.0,5193.0,3922000.0,0.3333333333333333,0.0,0.0,0.0,0.0,8,1.6,374.05817835002387
BUENAVISTA,GUIMARAS,6,16443.0,0.0,0.0,0.0,190.0,3967.0,1410958.9000000001,0.4,0.4,0.1,0.1,0.0,18,4.5,288.65771276595746
BUENAVISTA,MARINDUQUE,4B,55564.0,4.0,13.0,0.0,168.0,1589.0,6270170.14,0.45454545454545453,0.0,0.18181818181818182,0.18181818181818182,0.0,15,2.5,427.0942129282746
BUENAVISTA,QUEZON,4A,31027.0,0.0,0.0,0.0,126.0,3591.0,1131106.22,0.0,0.0,0.0,0.0,0.0,13,2.1666666666666665,152.50184980450317
BUGALLON,PANGASINAN,1,94406.0,0.0,0.0,0.0,4.0,10.0,17041595.0,0.2,0.0,0.0,0.0,0.0,9,2.25,507.46218212137455
BUGASONG,ANTIQUE,6,44555.0,1.0,0.0,0.0,40.0,454.0,7230408.3,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,17,3.4,536.2610917451606
BUGUEY,CAGAYAN,2,103440.0,0.0,0.0,0.0,35.0,976.0,6430229.609999999,0.5833333333333334,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,21,4.2,226.90389957302656
BUGUIAS,BENGUET,CAR,13745.0,1.0,9.0,0.0,12.0,120.0,1506322.15,0.625,0.375,0.25,0.25,0.0,15,3.0,403.1911536402569
BUHI,CAMARINES SUR,5,136793.0,0.0,0.0,0.0,845.0,2449.0,4114217.0,0.09090909090909091,0.0,0.0,0.0,0.0,18,3.0,126.42402359954522
BULA,CAMARINES SUR,5,161649.0,0.0,0.0,0.0,174.0,469.0,9839194.7,0.4,0.1,0.0,0.1,0.0,18,3.0,268.57362358400434
BULAKAN,BULACAN,3,302294.0,0.0,0.0,0.0,0.0,2.0,1794332.0,0.08333333333333333,0.0,0.0,0.0,0.0,19,3.1666666666666665,19.693263384331715
BULALACAO,ORIENTAL MINDORO,4B,15266.0,0.0,0.0,0.0,65.0,283.0,986890.76,0.6666666666666666,0.0,0.1111111111111111,0.1111111111111111,0.0,16,2.6666666666666665,266.29540205072857
BULAN,SORSOGON,5,118659.0,0.0,0.0,0.0,32.0,318.0,7518446.76,0.4,0.0,0.0,0.0,0.0,16,2.6666666666666665,254.92309225918012
BULUSAN,SORSOGON,5,14282.0,0.0,0.0,0.0,13.0,1602.0,842110.5,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,11,2.2,170.26091791346542
BUNAWAN,AGUSAN DEL SUR,CARAGA,19363.0,0.0,0.0,0.0,2.0,1.0,1287747.0,0.3333333333333333,0.0,0.0,0.0,0.0,3,1.0,248.31218665638258
BURAUEN,LEYTE,8,6730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0
BURDEOS,QUEZON,4A,38748.0,0.0,0.0,0.0,130.0,2183.0,5175975.74,0.0,0.0,0.0,0.0,0.0,11,1.8333333333333333,545.0116605243761
BURGOS,ILOCOS NORTE,1,8269.0,0.0,0.0,0.0,3.0,327.0,745230.9199999999,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,11,2.75,402.392505399568
BURGOS,ILOCOS SUR,1,6177.0,0.0,0.0,0.0,3.0,100.0,368806.0,0.1,0.0,0.0,0.0,0.0,17,3.4,218.87596439169138
BURGOS,ISABELA,2,2074.0,0.0,0.0,0.0,0.0,0.0,451778.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,6,2.0,832.0036832412522
BURGOS,LA UNION,1,852.0,0.0,0.0,0.0,4.0,67.0,40550.0,0.0,0.0,0.0,0.0,0.0,15,3.0,176.30434782608697
BURGOS,PANGASINAN,1,20754.0,0.0,0.0,0.0,452.0,4285.0,4603316.6,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,12,4.0,720.8450673347947
BURGOS,SURIGAO DEL NORTE,CARAGA,6528.0,0.0,0.0,0.0,845.0,377.0,6501612.69,0.0,1.0,0.0,0.0,0.0,1,1.0,4343.094649298598
BURUANGA,AKLAN,6,133715.0,0.0,0.0,0.0,4.0,268.0,4743757.0,0.6,0.2,0.1,0.0,0.0,16,3.2,130.8767036362633
BUSTOS,BULACAN,3,29957.0,0.0,0.0,0.0,2.0,12.0,698091.51,0.125,0.0,0.0,0.0,0.0,13,2.6,79.032209894713
BUSUANGA,PALAWAN,4B,4060.0,0.0,0.0,0.0,21.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2.8333333333333335,0.0
BUTUAN,BUTUAN CITY,CARAGA,47267.0,0.0,0.0,0.0,29.0,29.0,3532435.0,0.4,0.0,0.0,0.0,0.0,5,1.6666666666666667,288.97537630890054
CABA,LA UNION,1,66871.0,1.0,0.0,0.0,49.0,771.0,4972520.7,0.1,0.0,0.2,0.0,0.0,19,3.8,268.9448158364433
CABADBARAN,AGUSAN DEL NORTE,13,450.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
CABADBARAN CITY,AGUSAN DEL NORTE,CARAGA,72333.0,0.0,0.0,0.0,456.0,2656.0,1628689.0,0.2,0.0,0.0,0.0,0.0,5,1.6666666666666667,110.59204182793509
CABAGAN,ISABELA,2,21777.0,0.0,0.0,0.0,0.0,0.0,1505843.4,0.75,0.0,0.0,0.0,0.25,7,2.3333333333333335,338.0119865319865
CABAGAN,ZAMBALES,3,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0
CABANATUAN,NUEVA ECIJA,3,75605.0,0.0,0.0,0.0,0.0,0.0,10006880.0,1.0,0.0,0.0,0.0,0.0,2,2.0,530.053498596324
CABANATUAN CITY,NUEVA ECIJA,3,443270.0,0.0,4.0,0.0,0.0,0.0,1893225.5,0.0,0.0,0.0,0.0,0.0,12,2.4,14.653448142414861
CABANGAN,ZAMBALES,3,1992.0,0.0,0.0,0.0,2.0,0.0,407025.7,0.14285714285714285,0.0,0.0,0.0,0.0,11,2.75,715.3351493848858
CABANGLASAN,BUKIDNON,10,701.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0
CABARROGUIS,QUIRINO,2,49517.0,0.0,0.0,0.0,0.0,0.0,455894.55,0.75,0.0,0.0,0.0,0.0,13,2.6,36.30890012742912
CABATUAN,ILOILO,6,6809.0,0.0,0.0,0.0,37.0,1367.0,2717572.9,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,14,2.8,1605.1818665091553
CABATUAN,ISABELA,2,1663.0,0.0,0.0,0.0,0.0,1.0,1221663.42,0.5714285714285714,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,12,2.4,2335.8765200764815
CABIAO,NUEVA ECIJA,3,94805.0,0.0,0.0,0.0,0.0,0.0,5471595.1,0.2857142857142857,0.0,0.0,0.0,0.0,14,2.3333333333333335,287.2228398950131
CABUCGAYAN,BILIRAN,8,8041.0,0.0,0.0,0.0,5.0,12.0,361443.6,0.2,0.0,0.0,0.0,0.0,6,1.5,191.74726790450927
CABUGAO,ILOCOS SUR,1,23981.0,0.0,0.0,0.0,17.0,298.0,5942.0,0.0,0.0,0.0,0.0,0.0,20,4.0,0.8592913955169921
CABUSAO,CAMARINES SUR,5,87154.0,0.0,0.0,0.0,101.0,877.0,2000000.0,0.0,0.0,0.0,0.0,0.0,14,2.3333333333333335,102.38034297414896
CABUYAO CITY,LAGUNA,4A,14897.0,0.0,0.0,0.0,27.0,634.0,2542954.1100000003,0.0,0.0,0.0,0.0,0.0,12,2.0,695.7466785225719
CADIZ CITY,NEGROS OCCIDENTAL,6,21460.0,0.0,0.0,0.0,112.0,1053.0,1580418.0,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,13,3.25,266.5572609208973
CAGAYAN DE ORO,MISAMIS ORIENTAL,10,3509.0,1.0,0.0,0.0,67.0,1136.0,94810.0,0.0,0.0,0.3333333333333333,0.0,0.0,4,0.8,107.25113122171946
CAGAYAN DE ORO,MISAMIS ORIENTAL,9,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
CAGAYANCILLO,PALAWAN,4B,11704.0,0.0,0.0,0.0,40.0,483.0,1106783.6,1.0,0.0,0.0,0.0,0.0,6,1.2,471.17224350787575
CAGDIANAO,DINAGAT ISLANDS,13,36660.0,3.0,80.0,0.0,2330.0,2435.0,26243361.4,0.0,0.25,0.0,0.0,0.0,5,1.25,2426.1219746695015
CAGWAIT,SURIGAO DEL SUR,CARAGA,22981.0,0.0,0.0,0.0,11.0,1012.0,600000.0,0.5,0.0,0.0,0.0,0.0,2,0.6666666666666666,106.36411983690834
CAIBIRAN,BILIRAN,8,27491.0,0.0,2.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.8,0.0
CAINTA,RIZAL,4A,34841.0,0.0,0.0,0.0,0.0,0.0,4666495.220000001,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,10,1.6666666666666667,540.2286663579533
CAJIDIOCAN,ROMBLON,4B,7160.0,1.0,0.0,0.0,17.0,291.0,801225.0,0.375,0.0,0.0,0.0,0.0,14,2.8,466.37077997671713
CALABANGA,CAMARINES SUR,5,240707.0,1.0,0.0,0.0,809.0,2301.0,6334071.5,0.25,0.08333333333333333,0.0,0.0,0.0,21,3.5,114.9162992797402
CALACA CITY,BATANGAS,4A,24314.0,0.0,0.0,0.0,173.0,1227.0,13658537.55,0.18181818181818182,0.0,0.0,0.0,0.0,17,2.8333333333333335,2217.295056818182
CALAMBA,MISAMIS OCCIDENTAL,10,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0
CALAMBA CITY,LAGUNA,4A,118495.0,0.0,0.0,0.0,1163.0,5972.0,5569819.2,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,13,2.1666666666666665,203.57526315789474
CALANASAN,APAYAO,CAR,42291.0,0.0,2.0,0.0,17.0,307.0,5640650.89,0.6,0.5,0.1,0.0,0.0,16,2.6666666666666665,510.7897210902834
CALAPAN,ORIENTAL MINDORO,4B,78062.0,0.0,0.0,0.0,556.0,6780.0,3335266.6999999997,0.4166666666666667,0.0,0.16666666666666666,0.0,0.0,17,2.8333333333333335,186.5987859460669
CALAPE,BOHOL,7,39768.0,3.0,2.0,0.0,819.0,6672.0,4717172.0,0.25,0.0,0.0,0.0,0.0,10,2.0,442.8437852046564
CALASIAO,PANGASINAN,1,297127.0,0.0,0.0,0.0,6.0,71.0,26460120.8,0.1,0.0,0.1,0.1,0.0,17,3.4,385.65982801340914
CALATAGAN,BATANGAS,4A,29697.0,0.0,0.0,0.0,278.0,4853.0,4689104.95,0.1111111111111111,0.0,0.0,0.0,0.0,14,2.3333333333333335,553.7440895134624
CALATRAVA,NEGROS OCCIDENTAL,6,44674.0,0.0,0.0,0.0,505.0,6427.0,1602368.47,0.6,0.0,0.0,0.0,0.0,11,2.2,166.13462623120787
CALATRAVA,ROMBLON,4B,827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.2,0.0
CALAUAG,QUEZON,4A,65241.0,0.0,0.0,0.0,11.0,232.0,1120732.0,0.0,0.0,0.0,0.0,0.0,10,2.0,62.373775601068566
CALAUAN,LAGUNA,4A,47898.0,0.0,0.0,0.0,130.0,4532.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.5,0.0
CALAYAN,CAGAYAN,2,54872.0,0.0,0.0,0.0,397.0,3741.0,2922531.27,0.75,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333,21,4.2,183.55302537369678
CALBAYOG,SAMAR,8,205248.0,0.0,2.0,0.0,1.0,2.0,7712320.0,0.25,0.0,0.0,0.0,0.0,5,1.25,150.4285240593731
CALBIGA,SAMAR,8,35036.0,0.0,0.0,0.0,0.0,0.0,29833.44,0.5,0.0,0.0,0.0,0.0,3,0.75,4.253413173652694
CALINOG,ILOILO,6,11764.0,0.0,0.0,0.0,48.0,1254.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.75,0.0
CALINTAAN,OCCIDENTAL MINDORO,4B,26988.0,0.0,0.0,0.0,10.0,73.0,4811255.2,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,19,3.8,836.0130668983493
CALOOCAN CITY,NCR,NCR,210450.0,0.0,0.0,0.0,0.0,0.0,26484758.06,0.2727272727272727,0.0,0.0,0.0,0.0,18,3.0,490.9858377516592
